population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
2921,1,0.0104609257315775,0.0104400843397497,0.0103877436609467,0.0103259575364485,0.0102153975898945,0.0100441308677491,0.00992006039186866,0.00998851335593143,0.0102717706637115,0.0106697339456638,0.0111182119710008,0.0116510241104092,0.0122639123832654,0.012800623307652,0.0130594236627509,0.0129785737917528,0.0126343484733992,0.0120705999500595,0.0112287153559492,0.010079829691876,0.00874778332001602,0.00743344156718739,0.00625662352820633,0.00524355451291458,0.00445030404933389,0.00400551915615588,0.00398800600577698,0.00431137272265059,0.00478707503607601,0.00529651055386859,0.00587167484730555,0.00661635978713526,0.00757908645290806,0.00869173295295878,0.0097805525835063,0.0106209109524238,0.0110471847765844,-1,-1,-1,-1,-1,-1,-1
2925,1,-0.0280385171026529,-0.0275220403416974,-0.0269402770073444,-0.0264257758408977,-0.0260093270728902,-0.0256200509224151,-0.0251965826206624,-0.0247497563292264,-0.0242925169034529,-0.0237660256085913,-0.0231035668390738,-0.0223414330059855,-0.021586629189553,-0.0208837096828461,-0.020216879054291,-0.0196701005299428,-0.0194542387555958,-0.0196531357934417,-0.0199958426371191,-0.0200124421410437,-0.0194250467868334,-0.0182969742978753,-0.0168105074771939,-0.0150369389505179,-0.0129806156511063,-0.0107275904521162,-0.00843806683610479,-0.00624605656347763,-0.00425942368895776,-0.00260956206888591,-0.00138819461435177,-0.000553051789590697,-9.06260825639382e-06,0.00021393339533271,-1.52667011261154e-05,-0.000688034258451042,-0.00154370258822004,-0.0022684737264978,-0.00273638752177641,-0.00299624532321383,-0.00311233810953027,-1,-1,-1
2926,1,-0.00268660672010612,-0.00274863968914141,-0.00276140393716684,-0.00268613559837272,-0.00252179601300684,-0.00229087724253296,-0.00200820209412877,-0.00167299898872653,-0.00128519021453388,-0.000854356300465486,-0.000389778762281967,0.000107919630091047,0.00064002973786037,0.00120142089035702,0.00178405690138939,0.00238393414073057,0.00299914836144599,0.00362361479086104,0.00424642956818988,0.00485507801563734,0.00543703328180833,0.00598329413489518,0.00649613087302092,0.00699044006781468,0.00748100034691057,0.00796912393304239,0.00844641475814667,0.00890800952381898,0.00935192943423924,0.00976378364962405,0.0101133078339026,0.0103757483026812,0.0105545362601431,0.0106773198112458,0.0107721086597825,0.0108530859038243,0.0109266073760956,0.0109993416579468,0.0110732107030977,0.011136825640564,0.0111722770572389,-1,-1,-1
2930,1,-0.000237580071676291,-0.000237580071687171,-0.000237580071708821,-0.00023758007174679,-0.000237580071798638,-0.000237580071862142,-0.00023758007193786,-0.000237580072029453,-0.000237580072132038,-0.000237580072233623,-0.000237580072329546,-0.000237580072421584,-0.000237580072508403,-0.000237580072582011,-0.000237580072634302,-0.000237580072671051,-0.00023758007270358,-0.000237580072743548,-0.000237580072792842,-0.000237580072854682,-0.000237580072931731,-0.000237580073023103,-0.000237580073124688,-0.000237580073233268,-0.000237580073344401,-0.000237580073453203,-0.000237580073554788,-0.000237580073645938,-0.000237580073724653,-0.000237580073788934,-0.000237580073834676,-0.000237580073865873,-0.000237580073888854,-0.000237580073912835,-0.000237580073934929,-0.000237580073949917,-0.00023758007395358,-0.000237580073948251,-0.000237580073940369,-0.000237580073934596,-0.000237580073932042,-1,-1,-1
2932,1,-0.00543387212394653,-0.00151241370725019,0.00406702268818604,0.00926090305042593,0.01429388221537,0.0197121052483977,0.0234974707553246,0.0225712494603676,0.0163699377848475,0.00675308831227528,-0.0047888392450578,-0.0168828578129291,-0.0253171473966201,-0.0241737418359642,-0.0122586453241174,0.00369235661088341,0.0148968447398423,0.0187562920084691,0.0191098671274932,0.0193610196796732,0.018542661550115,0.0146145916225355,0.00860160102576213,0.00355907753558693,0.00112507396100825,0.000991446373979743,0.00263547252454643,0.00554981324655301,0.00846978589621572,0.0106015637058544,0.013379476045678,0.0184264720999814,0.0231735754299712,0.0214012388285825,0.0105409341859537,-0.00301642855311401,-0.00879987095371093,-0.00260676679078553,0.00996794455251904,0.0203433970847234,0.024883505224973,-1,-1,-1
2942,1,-0.0186160461360538,-0.0186089983932565,-0.0185871415962362,-0.018547912469706,-0.0184940457160288,-0.0184227682663943,-0.0183243316661576,-0.0181939512673304,-0.0180336161291129,-0.0178347767975097,-0.0175710778421362,-0.0172224607054562,-0.0168012553001278,-0.0163401177436636,-0.0158556900595159,-0.0153379993307062,-0.0147763196151018,-0.0141802224283613,-0.0135691882202978,-0.0129543117119357,-0.0123398394559442,-0.0117342684128762,-0.0111502648902839,-0.0105998559135137,-0.010098996491519,-0.00967038999933562,-0.00932802724321941,-0.00905793958363765,-0.00882345878455104,-0.00859248038368488,-0.00835758857217916,-0.00813577777840074,-0.00795794153822843,-0.00785286294947246,-0.00782412434215263,-0.00783832570721538,-0.00784903254114433,-0.0078387101945197,-0.00782679705542921,-0.00783231734598078,-0.00784503634929495,-1,-1,-1
2969,1,-0.0197479621829888,-0.0193827870944341,-0.0189663826707958,-0.0181555376138602,-0.016863674977142,-0.0153542878738847,-0.0139517281060598,-0.0128266846646541,-0.0120721751398533,-0.0118313477556266,-0.0122495595177342,-0.013327533259397,-0.0148339840393682,-0.0163146243790805,-0.0172185777753123,-0.0171754463936433,-0.0162662808764953,-0.0149744879026527,-0.0137727101297912,-0.0127596018352446,-0.0117416515588451,-0.0106085192827872,-0.00950918833022063,-0.00865503819993718,-0.00807287267889611,-0.00763062634468115,-0.00724305688979154,-0.00694678064440335,-0.00675373603207929,-0.00649386299961596,-0.00586783548681136,-0.00468464895969312,-0.00304718734780962,-0.00128655755096918,0.00029529671889672,0.00160082261177552,0.00265628404955764,0.00343017200437745,0.00383179928152122,0.00389108460781995,0.00382082105871984,-1,-1,-1
3295,1,-0.0164339159947725,-0.0164364112475301,-0.0164431365372905,-0.0164542050982609,-0.016467065830024,-0.0164792573258705,-0.0164919360610291,-0.0165100979155356,-0.0165395734627126,-0.0165843455219187,-0.0166458109608878,-0.0167221344409297,-0.0168066952248469,-0.0168882532976826,-0.0169552591122603,-0.0170015953183856,-0.0170278981115919,-0.0170367902510605,-0.0170274751123922,-0.0169961471781909,-0.0169416719281137,-0.0168692681357644,-0.016787017441663,-0.0166988709102445,-0.016602617835685,-0.0164955496122687,-0.0163808466817581,-0.016266330076029,-0.016156598356744,-0.0160482182444233,-0.0159342886657827,-0.0158132955549703,-0.0156922015204976,-0.0155811529127083,-0.0154868282193457,-0.0154112083497253,-0.0153545077683193,-0.0153168822424105,-0.0152974628806852,-0.0152935546796113,-0.015301271400031,-0.0153157498737536,-0.0153305702872336,-0.0153393366827553
2986,1,-0.0355917335636293,-0.035516535359656,-0.035433657984782,-0.0353220481041157,-0.0352038739538103,-0.0351206779603042,-0.0350721615942102,-0.0350142538330849,-0.0349186788412239,-0.0348041595273378,-0.0346979799580671,-0.0345881603171214,-0.0344299112304713,-0.0341911414026332,-0.033882737997199,-0.0335513319395186,-0.0332483086410286,-0.0329962743159822,-0.0327745809288819,-0.0325369717327042,-0.0322426505745301,-0.0318645114368209,-0.0313749093478409,-0.0307506336498378,-0.0300085593940679,-0.0292194729925256,-0.0284596647938149,-0.0277456731040556,-0.0270289796976612,-0.0262525619391141,-0.0254002771736059,-0.0244989138562654,-0.0235987543202941,-0.022760923615142,-0.0220426602958157,-0.021475488128261,-0.0210600994799245,-0.0207854882796571,-0.020639508850298,-0.0205929172212946,-0.0205923128424469,-1,-1,-1
2988,1,-0.00877803821556127,-0.00866415685846257,-0.00852245410105254,-0.00835423263330472,-0.00815435245711928,-0.00791884912094215,-0.00764871959542458,-0.00734908626074278,-0.00703138379923196,-0.0067157261237813,-0.00642160467973837,-0.00615136211702794,-0.00588911412416263,-0.00562069031889226,-0.00534767144169623,-0.0050753209782492,-0.00479562103297382,-0.0044961401851826,-0.00418327502862709,-0.00388189803114253,-0.00360909516227192,-0.00336144875029043,-0.00313365416824335,-0.00293541231647571,-0.00277755687222511,-0.00265092014717583,-0.00253490036603118,-0.00242416505351592,-0.00233182464816434,-0.00226547618712913,-0.00221561984340526,-0.00217374651025157,-0.00214768131056195,-0.00214595812574109,-0.00215344165817666,-0.00213659976776945,-0.00207517978897886,-0.00198179410331223,-0.00188942694756392,-0.00182537020103102,-0.00179697127467593,-1,-1,-1
2992,1,0.00790896264372384,0.00790923760156761,0.00790797419064687,0.00790743317849379,0.00790952203837991,0.00791497599433072,0.00792432836267437,0.00793831302323769,0.00795681711784454,0.0079783481505856,0.00800150304806857,0.00802685536482659,0.00805674093007444,0.00809305969982632,0.00813565520547449,0.00818283420238389,0.00823283666730204,0.00828432555747195,0.0083358195417456,0.00838554416837087,0.00843234537690897,0.00847647730113711,0.00851894169838329,0.00855993325429961,0.00859833029786924,0.00863304770741481,0.00866470433063353,0.00869551776330536,0.00872742555869372,0.00876048601652433,0.00879307723878424,0.0088232731438946,0.00884992105037017,0.00887297681305231,0.00889347644608954,0.00891305957142313,0.00893273391051642,0.00895164366748344,0.00896730975264273,0.00897747421385264,0.00898185941473381,-1,-1,-1
2993,1,-0.00594823225743946,-0.00594816761158569,-0.00594808172359679,-0.00594798716870693,-0.00594789591888641,-0.00594783304033462,-0.00594784100350412,-0.00594795597358991,-0.00594818330576208,-0.00594850362942578,-0.00594889497085183,-0.0059493383676926,-0.00594981127287433,-0.00595029482847984,-0.00595078863116535,-0.00595130260561273,-0.00595183086204501,-0.00595235039542542,-0.00595285886843585,-0.00595340850729893,-0.00595409150442323,-0.00595498463923882,-0.00595609634375861,-0.0059573515307056,-0.00595862631487307,-0.00595981616701478,-0.00596088568013691,-0.00596184904366317,-0.00596270097009842,-0.00596338517166801,-0.00596384564261805,-0.00596409372839353,-0.00596419992135126,-0.00596422457058035,-0.00596418232558139,-0.00596407497231329,-0.0059639278184314,-0.00596377750128384,-0.00596364559525887,-0.00596354411025449,-0.00596348926671451,-1,-1,-1
2994,1,-0.0104316188056003,-0.00809128286844119,-0.00591043004897895,-0.00367412883265106,-0.00132456559740401,0.000316445768330231,4.3888831401051e-05,-0.00227978478432689,-0.00503683712836256,-0.00598941241467843,-0.0042029430998678,-0.000846964324500266,0.00175709620886,0.00183735758480663,-0.000676871734107687,-0.00416587132611346,-0.00641069516504988,-0.00608541467885404,-0.0035621370775516,-0.000413899576139243,0.00176984914958944,0.0021396636028691,0.000675030244666641,-0.00185724783443142,-0.00405329168344803,-0.00465637790934081,-0.00361741497015411,-0.0020808606903735,-0.000984396345740213,5.24480004913119e-05,0.00207436396359673,0.00530075207610214,0.00879034668442746,0.0114107658942832,0.0125119475574046,0.01166942836114,0.00859835780508167,0.00381300364046644,-0.00110957876159357,-0.00453427531866357,-0.00598502717727722,-1,-1,-1
2995,1,-0.00580803544812114,-0.00580803544794162,-0.00580803544770259,-0.00580803544744801,-0.00580803544720199,-0.00580803544694775,-0.00580803544665887,-0.00580803544632535,-0.00580803544595609,-0.0058080354455633,-0.00580803544514641,-0.00580803544471409,-0.00580803544428987,-0.00580803544389585,-0.00580803544353625,-0.00580803544320396,-0.00580803544289743,-0.00580803544261854,-0.0058080354423613,-0.00580803544211683,-0.0058080354418979,-0.00580803544173514,-0.00580803544165176,-0.00580803544163844,-0.00580803544166197,-0.00580803544169273,-0.00580803544171549,-0.00580803544173181,-0.0058080354417509,-0.00580803544178687,-0.00580803544184294,-0.00580803544190928,-0.00580803544198316,-0.00580803544208058,-0.00580803544223008,-0.00580803544244013,-0.00580803544269182,-0.0058080354429636,-0.00580803544323316,-0.0058080354434567,-0.00580803544357988,-1,-1,-1
2996,1,-0.00726636595442592,-0.00858109019505909,-0.00959597879443624,-0.0103968654328946,-0.0110816793474803,-0.0115975459955864,-0.0118712795245919,-0.0118921886675137,-0.0116159967148265,-0.0109721358754259,-0.0101151653228835,-0.00956523934276474,-0.00987061132360753,-0.0110378729802213,-0.0123838807620586,-0.0130508303168244,-0.0126744304769262,-0.0115401988317447,-0.0101711674460671,-0.0088918600199506,-0.00781139489414773,-0.00707377157305576,-0.00691854146806709,-0.0074291094417251,-0.00832591458419876,-0.00912834960470019,-0.00951720143733045,-0.00946815452942101,-0.00906247062919054,-0.00832995136422683,-0.00738942803194157,-0.00665029955543042,-0.00666438356148214,-0.00765457098560701,-0.00920963886926207,-0.0105015748186906,-0.0108394319202464,-0.0100879442473213,-0.00868641907951417,-0.00734212710106684,-0.00660299413893493,-1,-1,-1
2997,1,-0.0198940118179549,-0.0198945711299418,-0.0198949381870352,-0.0198949226668645,-0.0198943379624262,-0.0198929085732606,-0.0198902228487086,-0.019885849999107,-0.0198796161622485,-0.0198718323059323,-0.0198632120508682,-0.0198544461405006,-0.0198457228422994,-0.0198365549173824,-0.0198260139733746,-0.0198131678510444,-0.0197974445471697,-0.0197787684649789,-0.0197574488506,-0.0197339177021675,-0.019708546451928,-0.019681758595221,-0.019654343131222,-0.0196275368286143,-0.0196026000930128,-0.0195802269101847,-0.0195604312191552,-0.0195430291339338,-0.0195281020230439,-0.0195158894755348,-0.0195063620375036,-0.0194991263595942,-0.0194937569323395,-0.019490007852237,-0.0194876257494329,-0.0194862010386742,-0.0194854453265014,-0.0194854780026593,-0.0194864866988536,-0.0194880496516626,-0.0194891691729323,-1,-1,-1
3001,1,0.00454358493573581,-0.00978751652616183,-0.0210056667556018,-0.00497910748803054,0.0271975187553659,0.037708725207775,0.0108380365872571,-0.0249177743738689,-0.0333776227953329,-0.0156577672555029,-0.00223748559846659,-0.00667015116543923,-0.00862193632866082,0.0114327288032814,0.0391342843036369,0.0437277149807294,0.02005077618803,-0.00534001895015579,-0.0103282235753703,-0.00254288783766499,-0.00120827625956754,-0.00759622139803451,-0.00792365977075438,0.000563094778422091,0.00359548843563373,-0.00674984487035779,-0.0164379622545883,-0.00714385081988755,0.0170814292035311,0.031901854226837,0.0210763031163232,-0.00566338103675412,-0.0250934558698332,-0.0241694706391182,-0.00772063449212324,0.0114550200172947,0.0231329866252619,0.0223011386703036,0.00941185144732026,-0.00832490816962839,-0.0201709166972284,-1,-1,-1
3002,1,-0.00486138142547476,-0.00486121767071923,-0.00486094757017841,-0.00486064657200092,-0.00486040548096645,-0.0048602032051106,-0.0048599070457771,-0.0048594157810542,-0.00485872897761674,-0.00485784085895546,-0.00485665010112113,-0.0048550442120987,-0.00485300619004803,-0.00485055048077876,-0.00484760614414115,-0.00484407118272068,-0.00483995754578981,-0.00483537495687547,-0.00483039419390341,-0.00482507075578087,-0.00481962679513948,-0.00481444588626889,-0.00480977633656265,-0.00480552848716853,-0.00480146801883985,-0.00479753637638081,-0.00479386887604161,-0.00479056568116532,-0.00478760132130429,-0.00478494685117581,-0.00478261495111976,-0.00478052903962922,-0.00477847756256933,-0.00477629874485863,-0.00477406041155981,-0.00477200268977707,-0.0047703576818876,-0.0047692598662461,-0.00476872897691871,-0.00476862796903799,-0.00476868650806717,-1,-1,-1
3005,1,-0.00741303258461679,-0.00330756977093805,0.001008401727291,0.00395340260709354,0.00459120477433117,0.00310033763962236,0.00082447598140678,-0.000344028844117328,0.000430150372077387,0.00174735937750059,0.00144555643624356,-0.000211943478940047,-2.82322403362123e-05,0.00411593134475952,0.00939711990868652,0.009954649200137,0.00298609518374804,-0.00822705714745187,-0.0176346479584967,-0.0214535162579697,-0.0194337897720098,-0.0129131424395157,-0.00356206389637703,0.00632446766517225,0.014119755916716,0.0181631002143327,0.0181995307573193,0.0146013681686262,0.00819035722172068,0.00101377498759747,-0.00405008842913634,-0.00555904315288314,-0.0048979193186659,-0.00450697829424329,-0.00496145447520868,-0.00464525945432126,-0.00224399830866595,0.00137365043805093,0.00414967012163625,0.00510678234254103,0.00502299970669073,-1,-1,-1
3007,1,0.00529600237307745,0.00530681949621978,0.00532148972184127,0.00533882333561317,0.00535567346965754,0.00536895670318194,0.00537744591566888,0.00538059800343688,0.00537672405929052,0.00536409914686381,0.00534361724705262,0.00531861961942537,0.00529172037572934,0.00526303855169458,0.00523185274443444,0.00519850094181989,0.00516371388758219,0.00512721856507686,0.00508836208739977,0.00504761919720936,0.00500614635445545,0.00496381778011834,0.00491876712950945,0.0048692465455592,0.00481543766860493,0.0047593944160928,0.00470383512813399,0.00465105212554301,0.00460217134638019,0.00455692894057647,0.00451450253401559,0.00447491372049574,0.00443940424003447,0.00440929988523703,0.00438484932979727,0.00436529297349364,0.00434957222303206,0.00433673589360745,0.00432627769798366,0.00431861859905935,0.00431470190982319,-1,-1,-1
3011,1,0.00259692350324048,0.00258627606839157,0.00260009066350642,0.00265829406832141,0.00274566763869077,0.00283368623492863,0.00292194418535263,0.00304001239100815,0.00320851430996383,0.00341374541257633,0.00362494504605593,0.0038247578375824,0.00401571712939897,0.00420438980871807,0.00438724291568937,0.00454989117779014,0.00467558476806429,0.00475551363757259,0.00479334120698094,0.00480011113208434,0.00478773534088278,0.00477249775933891,0.00478259955268595,0.00485227148360123,0.00500376488123055,0.00523906334002994,0.00554772094414313,0.00591075473054331,0.00629254959195796,0.00664442496579459,0.00693266624647182,0.00715957144103879,0.00734607339662829,0.00749988612341729,0.00761541838527091,0.00769895803977422,0.00777029832123088,0.00783402775871939,0.00787093561281804,0.00787096401905418,0.00785674161661382,-1,-1,-1
3019,1,0.00188622980935638,0.00182470603160723,0.00175826877643048,0.0016426494434314,0.00141682636350338,0.00104687655618396,0.000587480839719157,0.000214544587613497,0.00015935511598153,0.000555708580394332,0.0013313932498682,0.00226335175181702,0.00314942997217837,0.00392564013161567,0.00463183132331946,0.00529830434411971,0.0058823832937529,0.00629463347935877,0.00646344043003644,0.0063825713404384,0.00611738783930282,0.00576197372019105,0.00537052164961227,0.00493113536422973,0.00442862315138004,0.00393679603012642,0.00361949165317721,0.00361124790832268,0.00389550642006509,0.00430928950128473,0.00466289152917698,0.00485311773051711,0.004889386903004,0.0048534129699509,0.00483955418110327,0.00489091179429646,0.0049539750520422,0.0049089982660161,0.00468876428607123,0.00438003199436821,0.00416882763944371,-1,-1,-1
3020,1,0.0104352178747895,0.0105359076857848,0.0106990626103016,0.0109135692444967,0.0111486664765289,0.0113848655676429,0.0116284543326619,0.0118823133453054,0.0121127254094236,0.0122667185734655,0.0123265236513287,0.0123338046218054,0.0123540765392914,0.0124247726731176,0.0125403016849269,0.0126749658922961,0.0128080760361219,0.0129295240195014,0.0130323400043563,0.0131076292727925,0.0131500725780333,0.0131692928025826,0.0131909645248823,0.0132385770009137,0.0133146848546239,0.0134106984349187,0.0135378234078056,0.0137334254249238,0.0140228814769026,0.014381957886989,0.0147526992711949,0.0150963205043055,0.0154175427806856,0.0157368838059525,0.0160557595087579,0.0163564260072465,0.0166220577670821,0.0168427621197729,0.0170083067941136,0.0171099715691891,0.0171524212963774,-1,-1,-1
3040,1,-0.00272995770055179,-0.00112690107298929,0.00125727849205581,0.00503934694749752,0.0102799802270761,0.012977736726496,0.00853605043593153,-0.000572239464105784,-0.00627487711244779,-0.005608203002681,-0.00356351956264372,-0.00262741413811662,0.00238739947692079,0.0130833528267506,0.0192978769727571,0.012654833472422,0.0027166683989639,0.00572313868492885,0.0186921607607407,0.0211253713260794,0.00688416703936318,-0.00276916490729023,0.00982493829850545,0.0282584987496122,0.0220034186984321,-0.00830406950109452,-0.0274000655736837,-0.0118059507747516,0.0193268606400587,0.0316305348400862,0.0198612581177723,0.00759117828503408,0.00925538372572177,0.0129617023506619,0.00482512596390461,-0.0072011646965745,-0.00636185656973498,0.00537770687084338,0.00858615528601836,-0.00520765004388446,-0.0208315815653386,-1,-1,-1
3042,1,0.00198412777065193,-0.0079305182537846,-0.0131411579654107,-0.00678636329930082,0.00574063294364738,0.0142139154439251,0.0168859658661463,0.0195369166290685,0.0231321624635319,0.0206378798267325,0.00824376784881745,-0.00660158548082394,-0.0126865118721328,-0.00720074517864008,0.00334033548381435,0.0116699698281377,0.014964721611366,0.0130222228830727,0.00651508478329696,-0.00151672598088216,-0.00582851268559414,-0.00319047359854063,0.00435369727719394,0.0115164467774558,0.0144366361975961,0.0130338742409572,0.00997115865945796,0.00817064793400081,0.00864474483380668,0.00998534762134723,0.0101643619562263,0.00879539978173869,0.00689287321347599,0.0046056105485698,0.000755200337826915,-0.00472085949784827,-0.00930153940647196,-0.010180596246495,-0.0073917463345218,-0.00361900353836469,-0.00137785092522363,-1,-1,-1
3047,1,-0.00141810335300441,-0.0014113586639577,-0.00140094297075366,-0.00136716218720334,-0.00133495920412963,-0.00135690098921581,-0.00144778389071099,-0.0015548947664451,-0.00160151948346765,-0.00154728444311603,-0.00139718664909227,-0.00116693458952077,-0.000863265859180395,-0.000501957999846536,-0.000126714993163746,0.000206947000955582,0.000467295065500473,0.00065904349865753,0.000800507197751266,0.000895326159003451,0.000931097910691459,0.000901748905189126,0.000823609920433732,0.000726796459850187,0.000634431935121471,0.000552709006390262,0.000475493690094364,0.000388869581153806,0.000269667430918608,9.10179198615468e-05,-0.000156656731415961,-0.000446560474541391,-0.000723580663080869,-0.000937411992115944,-0.00106990456064959,-0.00113354795743892,-0.00115077670553199,-0.00113921418707763,-0.00111222828968605,-0.00108398320210923,-0.00106731700014173,-1,-1,-1
3052,1,-0.00423840946195789,-0.00398417319099334,-0.00364078081074878,-0.0032213909963111,-0.00275661391357236,-0.00229902147169032,-0.00189724186804758,-0.00155644847304871,-0.00123378195156974,-0.000880943697718916,-0.000485103535017635,-6.3185296047194e-05,0.000371658914170341,0.000822875586371681,0.00129328899505525,0.00176785577564998,0.00221533867318431,0.00260291886746923,0.00291602767758707,0.0031728710375243,0.00340868440067378,0.00362489259181772,0.00375605090397524,0.00371209655239875,0.00346365637780793,0.00307000078790109,0.00261790360030847,0.0021584250257683,0.00172012220200483,0.00135394821819089,0.00112044188673107,0.00103154559040547,0.00104008750486819,0.00109901439425301,0.00120575645761287,0.00137349375473127,0.00158173149721466,0.00177921298742119,0.00192584131308297,0.00201271221466553,0.00204948402039392,-1,-1,-1
3054,1,-0.0129180360199546,-0.00636041846974256,-0.00117610686383363,0.00462534198623832,0.00788146341293872,0.00456775608500926,-0.0017974483254577,-0.00296925119833369,0.00138753192065511,0.000437222681171301,-0.0136340933193191,-0.0323323197539511,-0.038436475629601,-0.0259452919312264,-0.00619205747606166,0.00666589786818861,0.00980384913129462,0.00858968367229984,0.00587349962947536,0.00101604455966897,-0.00367505149089187,-0.00340060367289929,0.00167022851889431,0.00548031110089919,0.00424289632662367,0.000338454843637814,-0.00370587829773883,-0.00893703906681775,-0.0136617186831192,-0.00983492643097006,0.00588788527826289,0.0200357237283468,0.0115256495371303,-0.0233644475117292,-0.0616387554121991,-0.0744800977712956,-0.0548307787739658,-0.0207594412890602,0.0052884522615273,0.0154692676667629,0.0164043643759618,-1,-1,-1
3056,1,-0.00325189100472967,-0.00524896611302439,-0.00667647074469158,-0.0057349508974962,-0.00273378355513931,0.000619571042250744,0.00327579343281292,0.00511901357752276,0.00580221220994637,0.00475859864846884,0.00246864783222778,0.000545835917166837,0.000111777576201844,0.000791260674530836,0.00160243535071625,0.0021146465001054,0.00236757390987297,0.0023979971219823,0.00243729788109381,0.00301064709047294,0.00416056031940637,0.00496123148482464,0.00450052338687046,0.00308939873138736,0.00181771601150782,0.00113632957929499,0.000700334199568609,0.000565417787561806,0.0015446842829574,0.00391887339294361,0.00644075374298247,0.0072595720485249,0.0056775700375602,0.00271232087886997,0.000150527824724911,-0.0007753315221386,-0.000184190949495067,0.000575292794083193,0.000108572127883733,-0.00157154256547165,-0.00301783066553485,-1,-1,-1
3071,1,-0.0130642920531076,-0.0130462121335703,-0.0123686357137561,-0.0102526327289151,-0.0068899596241051,-0.00342140929420554,-0.00102722934987065,-0.000196961813981544,-0.000678071882508124,-0.00179918950619073,-0.00288154440235,-0.00363667330946527,-0.00424006019190026,-0.00488362723804692,-0.00533173295964884,-0.00516989375491428,-0.00445552377059311,-0.00378636754283979,-0.0036345203824435,-0.00392565074305629,-0.00443734612977831,-0.00528401256886624,-0.00666759244738424,-0.00830166656269715,-0.00943260481682384,-0.00943497061901821,-0.00818474951240233,-0.00595038424656857,-0.00325738976270784,-0.000879999279640442,0.000417286829058283,0.000382728141239408,-0.000601077836715147,-0.00201047340895899,-0.00363403386003236,-0.00541975694709285,-0.00709584045119382,-0.00823015259945648,-0.00864451205328864,-0.00858070332387451,-0.00843469913156447,-1,-1,-1
3072,1,-0.00660997064289559,-0.00662124388704777,-0.00661971132148553,-0.0065677541218172,-0.00643179813749595,-0.00621060254942285,-0.00593878581666352,-0.00565823811062327,-0.00538636344934829,-0.00511419417652836,-0.00483179610376538,-0.00454849288920955,-0.00428856346782092,-0.0040765941709503,-0.00393294726354143,-0.00387610646127967,-0.00391672217161243,-0.00404641630522684,-0.00424013128217393,-0.0044750924146334,-0.00474509872013074,-0.00505405514215507,-0.00539979788253542,-0.00576793161751332,-0.00613679448756943,-0.00648188438707009,-0.00677862967240983,-0.00701150665305061,-0.0071854254295397,-0.00732401928725979,-0.0074533926634005,-0.00758914830968738,-0.00773644741545487,-0.00789079599141529,-0.00803115582795477,-0.0081220766657033,-0.00813973630836728,-0.0080995275163831,-0.00804742131904546,-0.00801877478533652,-0.00801302510562041,-1,-1,-1
3074,1,-0.00768486291062676,-0.00768486291069892,-0.00768486291085924,-0.00768486291113457,-0.00768486291155845,-0.00768486291212755,-0.00768486291278347,-0.00768486291346182,-0.00768486291414172,-0.0076848629148385,-0.00768486291555104,-0.00768486291624093,-0.00768486291687531,-0.00768486291745019,-0.00768486291797243,-0.00768486291844228,-0.00768486291886816,-0.00768486291926629,-0.00768486291964154,-0.00768486291997905,-0.00768486292028436,-0.00768486292060588,-0.007684862921018,-0.0076848629215589,-0.00768486292222725,-0.00768486292301152,-0.00768486292389481,-0.00768486292482806,-0.00768486292574999,-0.00768486292661641,-0.0076848629274282,-0.00768486292819826,-0.00768486292890691,-0.00768486292950632,-0.00768486292995663,-0.00768486293025805,-0.00768486293044512,-0.0076848629305748,-0.00768486293068982,-0.00768486293079285,-0.00768486293085535,-1,-1,-1
3075,1,-0.00534036936655796,-0.00528754062034702,-0.00518855625174227,-0.00507827392542611,-0.00496360211871926,-0.00481219260862781,-0.0045885197967916,-0.00428557216498852,-0.00392407511391039,-0.00353802091853971,-0.00316509089874389,-0.0028353797449153,-0.00255313259960684,-0.00228664076041894,-0.00198412805757821,-0.00161416812036705,-0.00120537623338365,-0.000845108298975869,-0.000614309528919818,-0.000500160996628599,-0.000381894783112194,-0.000133741115756425,0.000245854415462141,0.000623005111680147,0.000857369421583307,0.000935656794106843,0.000980654695383609,0.00115700400631449,0.00158346519565841,0.00230093575515118,0.00326589200308497,0.00435401074710844,0.0054001340662338,0.0062703564694215,0.00690978872538198,0.00733317052646476,0.0075907362706336,0.00774594049352149,0.00785577709937742,0.00794333926232153,0.00799466836361469,-1,-1,-1
3081,1,-0.00553176333676053,-0.00440271727435981,-0.00324766335773308,-0.00218078929828547,-0.00130162650591581,-0.000926900260783237,-0.00143932770168598,-0.00277156603902862,-0.00425528444781276,-0.00521073664636729,-0.00557847153010194,-0.00575549825733868,-0.00591751360746529,-0.00581256662994101,-0.00523380868378054,-0.00436937045027563,-0.00353277365888804,-0.00279513084887717,-0.0021105254100956,-0.00164316578374146,-0.00168397411658022,-0.00225287063092577,-0.00298736278200518,-0.00344117971376418,-0.00333896526235772,-0.00256620137586849,-0.00116853950390705,0.000512560011859398,0.00189059769626654,0.00253693445292369,0.00251276867680694,0.00218077371910064,0.00171505435417324,0.000919087200220825,-0.000468868676788803,-0.00240191274357687,-0.00449280352863718,-0.00628006275678972,-0.0074898659930307,-0.0081138924309726,-0.00832826202945597,-1,-1,-1
