genus_species,realm_general2,lat_lon_1,lat_lon_2,elev_1,elev_2,mean_yearly_max_temp1,mean_yearly_max_temp2,distance,temp_difference,distance_km
Carassius auratus,Freshwater,33.22_-97.15,35.66_-97.47,NA,NA,28.239219917317715,27.96153945442709,273203.13904597575,0.27768046289062553,273.2031390459758
Carassius auratus,Freshwater,33.22_-97.15,42.08_-81.34,NA,NA,28.239219917317715,24.373418013541674,1702671.648417111,3.865801903776042,1702.671648417111
Carassius auratus,Freshwater,35.66_-97.47,42.08_-81.34,NA,NA,27.96153945442709,24.373418013541674,1566522.7289080995,3.5881214408854163,1566.5227289080995
Cyprinodon macularius,Freshwater,31.94_-113.02,32.874_-110.809,NA,NA,35.29488421723091,29.64125680082466,232348.5233032803,5.653627416406248,232.3485233032803
Fundulus heteroclitus,Freshwater,31.11_-81.44,37.16_-76.52,NA,NA,27.983702141493062,28.503701311545143,811539.816223786,0.5199991700520812,811.539816223786
Fundulus heteroclitus,Freshwater,31.11_-81.44,42.9_-70.81,NA,NA,27.983702141493062,19.234000039100646,1614330.889400808,8.749702102392416,1614.330889400808
Fundulus heteroclitus,Freshwater,31.11_-81.44,34.73_-76.72,NA,NA,27.983702141493062,28.267999935150144,597281.7664833134,0.28429779365708185,597.2817664833134
Fundulus heteroclitus,Freshwater,37.16_-76.52,42.9_-70.81,NA,NA,28.503701311545143,19.234000039100646,802792.1966399797,9.269701272444497,802.7921966399797
Fundulus heteroclitus,Freshwater,37.16_-76.52,34.73_-76.72,NA,NA,28.503701311545143,28.267999935150144,271105.9691579042,0.23570137639499933,271.1059691579042
Fundulus heteroclitus,Freshwater,42.9_-70.81,34.73_-76.72,NA,NA,19.234000039100646,28.267999935150144,1043325.2913857284,9.033999896049497,1043.3252913857284
Gila robusta,Freshwater,37.2_-113.26,32.874_-110.809,NA,NA,24.03009262091146,29.64125680082466,530805.1038786884,5.6111641799131995,530.8051038786884
Gillichthys mirabilis,Marine,34.41_-119.67,33_-120,NA,0,20.17224996089936,19.073000049591062,159907.53905424254,1.0992499113082985,159.90753905424253
Gillichthys mirabilis,Marine,34.41_-119.67,38.06_-122.45,NA,NA,20.17224996089936,15.928749990463256,476804.0158734668,4.243499970436105,476.80401587346677
Gillichthys mirabilis,Marine,33_-120,38.06_-122.45,0,NA,19.073000049591062,15.928749990463256,605359.4986217003,3.144250059127806,605.3594986217004
Lepomis macrochirus,Freshwater,29.48_-81.68,31.45_-98.95,NA,NA,31.473903442491324,27.629889271050352,1669741.09754569,3.8440141714409712,1669.7410975456899
Lepomis macrochirus,Freshwater,29.48_-81.68,34.18_-111.71,NA,NA,31.473903442491324,23.398874188932297,2877227.9146934967,8.075029253559027,2877.2279146934966
Lepomis macrochirus,Freshwater,29.48_-81.68,35.66_-97.47,NA,NA,31.473903442491324,27.96153945442709,1630570.0290646127,3.5123639880642337,1630.5700290646128
Lepomis macrochirus,Freshwater,29.48_-81.68,38.968_-92.723,NA,NA,31.473903442491324,22.26929933151042,1463573.5477120453,9.204604110980902,1463.5735477120452
Lepomis macrochirus,Freshwater,29.48_-81.68,35.57_-97.63,NA,NA,31.473903442491324,24.844256444053826,1640701.3221777508,6.629646998437497,1640.7013221777509
Lepomis macrochirus,Freshwater,29.48_-81.68,40.79_-80.47,NA,NA,31.473903442491324,20.868881476996535,1263794.194135434,10.605021965494789,1263.794194135434
Lepomis macrochirus,Freshwater,29.48_-81.68,41.03_-75.47,NA,NA,31.473903442491324,22.49369721979167,1403205.5722722493,8.980206222699653,1403.2055722722494
Lepomis macrochirus,Freshwater,29.48_-81.68,42.08_-81.34,NA,NA,31.473903442491324,24.373418013541674,1402958.1607832643,7.10048542894965,1402.9581607832642
Lepomis macrochirus,Freshwater,29.48_-81.68,32.874_-110.809,NA,NA,31.473903442491324,29.64125680082466,2790979.887972589,1.8326466416666634,2790.979887972589
Lepomis macrochirus,Freshwater,29.48_-81.68,28.62_-81.63,NA,NA,31.473903442491324,25.08352927929688,95858.32973679088,6.390374163194444,95.85832973679088
Lepomis macrochirus,Freshwater,29.48_-81.68,36.94_-81.05,NA,NA,31.473903442491324,15.70184874227431,832507.0896078245,15.772054700217014,832.5070896078245
Lepomis macrochirus,Freshwater,29.48_-81.68,38.34_-90.37,NA,NA,31.473903442491324,24.120921897395842,1270390.799894227,7.352981545095481,1270.390799894227
Lepomis macrochirus,Freshwater,31.45_-98.95,34.18_-111.71,NA,NA,27.629889271050352,23.398874188932297,1230894.9251985052,4.231015082118056,1230.8949251985052
Lepomis macrochirus,Freshwater,31.45_-98.95,35.66_-97.47,NA,NA,27.629889271050352,27.96153945442709,488332.08160384244,0.3316501833767376,488.3320816038424
Lepomis macrochirus,Freshwater,31.45_-98.95,38.968_-92.723,NA,NA,27.629889271050352,22.26929933151042,1009912.6572561149,5.360589939539931,1009.9126572561149
Lepomis macrochirus,Freshwater,31.45_-98.95,35.57_-97.63,NA,NA,27.629889271050352,24.844256444053826,474702.90741067956,2.785632826996526,474.7029074106796
Lepomis macrochirus,Freshwater,31.45_-98.95,40.79_-80.47,NA,NA,27.629889271050352,20.868881476996535,1954018.1783358336,6.761007794053818,1954.0181783358337
Lepomis macrochirus,Freshwater,31.45_-98.95,41.03_-75.47,NA,NA,27.629889271050352,22.49369721979167,2352125.5953412387,5.136192051258682,2352.1255953412387
Lepomis macrochirus,Freshwater,31.45_-98.95,42.08_-81.34,NA,NA,27.629889271050352,24.373418013541674,1959723.823951271,3.2564712575086787,1959.7238239512708
Lepomis macrochirus,Freshwater,31.45_-98.95,32.874_-110.809,NA,NA,27.629889271050352,29.64125680082466,1128120.8102115553,2.011367529774308,1128.1208102115554
Lepomis macrochirus,Freshwater,31.45_-98.95,28.62_-81.63,NA,NA,27.629889271050352,25.08352927929688,1696713.9334765456,2.546359991753473,1696.7139334765457
Lepomis macrochirus,Freshwater,31.45_-98.95,36.94_-81.05,NA,NA,27.629889271050352,15.70184874227431,1754401.852411123,11.928040528776043,1754.401852411123
Lepomis macrochirus,Freshwater,31.45_-98.95,38.34_-90.37,NA,NA,27.629889271050352,24.120921897395842,1095345.7498444759,3.50896737365451,1095.345749844476
Lepomis macrochirus,Freshwater,34.18_-111.71,35.66_-97.47,NA,NA,23.398874188932297,27.96153945442709,1308999.3603576894,4.562665265494793,1308.9993603576895
Lepomis macrochirus,Freshwater,34.18_-111.71,38.968_-92.723,NA,NA,23.398874188932297,22.26929933151042,1775238.482112329,1.1295748574218756,1775.238482112329
Lepomis macrochirus,Freshwater,34.18_-111.71,35.57_-97.63,NA,NA,23.398874188932297,24.844256444053826,1294024.5722481424,1.4453822551215296,1294.0245722481425
Lepomis macrochirus,Freshwater,34.18_-111.71,40.79_-80.47,NA,NA,23.398874188932297,20.868881476996535,2839390.742941216,2.529992711935762,2839.390742941216
Lepomis macrochirus,Freshwater,34.18_-111.71,41.03_-75.47,NA,NA,23.398874188932297,22.49369721979167,3260814.7752102558,0.9051769691406264,3260.814775210256
Lepomis macrochirus,Freshwater,34.18_-111.71,42.08_-81.34,NA,NA,23.398874188932297,24.373418013541674,2783803.4889630023,0.9745438246093769,2783.8034889630026
Lepomis macrochirus,Freshwater,34.18_-111.71,32.874_-110.809,NA,NA,23.398874188932297,29.64125680082466,167709.45778719266,6.2423826118923635,167.70945778719266
Lepomis macrochirus,Freshwater,34.18_-111.71,28.62_-81.63,NA,NA,23.398874188932297,25.08352927929688,2913138.895497771,1.6846550903645827,2913.138895497771
Lepomis macrochirus,Freshwater,34.18_-111.71,36.94_-81.05,NA,NA,23.398874188932297,15.70184874227431,2781475.1961257625,7.697025446657987,2781.4751961257625
Lepomis macrochirus,Freshwater,34.18_-111.71,38.34_-90.37,NA,NA,23.398874188932297,24.120921897395842,1965824.2408785175,0.7220477084635455,1965.8242408785175
Lepomis macrochirus,Freshwater,35.66_-97.47,38.968_-92.723,NA,NA,27.96153945442709,22.26929933151042,558627.8050940444,5.692240122916669,558.6278050940444
Lepomis macrochirus,Freshwater,35.66_-97.47,35.57_-97.63,NA,NA,27.96153945442709,24.844256444053826,17607.71858223162,3.1172830103732636,17.60771858223162
Lepomis macrochirus,Freshwater,35.66_-97.47,40.79_-80.47,NA,NA,27.96153945442709,20.868881476996535,1589290.0840234791,7.092657977430555,1589.290084023479
Lepomis macrochirus,Freshwater,35.66_-97.47,41.03_-75.47,NA,NA,27.96153945442709,22.49369721979167,2005309.5242686349,5.46784223463542,2005.309524268635
Lepomis macrochirus,Freshwater,35.66_-97.47,42.08_-81.34,NA,NA,27.96153945442709,24.373418013541674,1566522.7289080995,3.5881214408854163,1566.5227289080995
Lepomis macrochirus,Freshwater,35.66_-97.47,32.874_-110.809,NA,NA,27.96153945442709,29.64125680082466,1264595.4644896772,1.6797173463975703,1264.5954644896772
Lepomis macrochirus,Freshwater,35.66_-97.47,28.62_-81.63,NA,NA,27.96153945442709,25.08352927929688,1683232.0777649477,2.8780101751302105,1683.2320777649477
Lepomis macrochirus,Freshwater,35.66_-97.47,36.94_-81.05,NA,NA,27.96153945442709,15.70184874227431,1478156.6481189583,12.25969071215278,1478.1566481189584
Lepomis macrochirus,Freshwater,35.66_-97.47,38.34_-90.37,NA,NA,27.96153945442709,24.120921897395842,697894.8523514568,3.8406175570312477,697.8948523514567
Lepomis macrochirus,Freshwater,38.968_-92.723,35.57_-97.63,NA,NA,22.26929933151042,24.844256444053826,576068.9225838756,2.574957112543405,576.0689225838756
Lepomis macrochirus,Freshwater,38.968_-92.723,40.79_-80.47,NA,NA,22.26929933151042,20.868881476996535,1065260.46976696,1.4004178545138863,1065.2604697669601
Lepomis macrochirus,Freshwater,38.968_-92.723,41.03_-75.47,NA,NA,22.26929933151042,22.49369721979167,1486556.1935747392,0.22439788828124918,1486.5561935747392
Lepomis macrochirus,Freshwater,38.968_-92.723,42.08_-81.34,NA,NA,22.26929933151042,24.373418013541674,1022620.7616785801,2.1041186820312525,1022.62076167858
Lepomis macrochirus,Freshwater,38.968_-92.723,32.874_-110.809,NA,NA,22.26929933151042,29.64125680082466,1761944.26837598,7.371957469314239,1761.94426837598
Lepomis macrochirus,Freshwater,38.968_-92.723,28.62_-81.63,NA,NA,22.26929933151042,25.08352927929688,1540243.4664346485,2.8142299477864583,1540.2434664346486
Lepomis macrochirus,Freshwater,38.968_-92.723,36.94_-81.05,NA,NA,22.26929933151042,15.70184874227431,1048380.9204934521,6.5674505892361115,1048.380920493452
Lepomis macrochirus,Freshwater,38.968_-92.723,38.34_-90.37,NA,NA,22.26929933151042,24.120921897395842,216161.3789944341,1.851622565885421,216.1613789944341
Lepomis macrochirus,Freshwater,35.57_-97.63,40.79_-80.47,NA,NA,24.844256444053826,20.868881476996535,1606707.3807997585,3.9753749670572915,1606.7073807997585
Lepomis macrochirus,Freshwater,35.57_-97.63,41.03_-75.47,NA,NA,24.844256444053826,22.49369721979167,2022615.4061106401,2.350559224262156,2022.6154061106402
Lepomis macrochirus,Freshwater,35.57_-97.63,42.08_-81.34,NA,NA,24.844256444053826,24.373418013541674,1584112.0551222777,0.4708384305121527,1584.1120551222778
Lepomis macrochirus,Freshwater,35.57_-97.63,32.874_-110.809,NA,NA,24.844256444053826,29.64125680082466,1248566.087437392,4.797000356770834,1248.566087437392
Lepomis macrochirus,Freshwater,35.57_-97.63,28.62_-81.63,NA,NA,24.844256444053826,25.08352927929688,1692647.3024916514,0.2392728352430531,1692.6473024916513
Lepomis macrochirus,Freshwater,35.57_-97.63,36.94_-81.05,NA,NA,24.844256444053826,15.70184874227431,1494226.095960596,9.142407701779517,1494.226095960596
Lepomis macrochirus,Freshwater,35.57_-97.63,38.34_-90.37,NA,NA,24.844256444053826,24.120921897395842,715366.0580122556,0.7233345466579841,715.3660580122556
Lepomis macrochirus,Freshwater,40.79_-80.47,41.03_-75.47,NA,NA,20.868881476996535,22.49369721979167,421431.9456365949,1.6248157427951355,421.4319456365949
Lepomis macrochirus,Freshwater,40.79_-80.47,42.08_-81.34,NA,NA,20.868881476996535,24.373418013541674,160911.93113442144,3.504536536545139,160.91193113442142
Lepomis macrochirus,Freshwater,40.79_-80.47,32.874_-110.809,NA,NA,20.868881476996535,29.64125680082466,2826704.136320955,8.772375323828125,2826.704136320955
Lepomis macrochirus,Freshwater,40.79_-80.47,28.62_-81.63,NA,NA,20.868881476996535,25.08352927929688,1358872.874386017,4.214647802300345,1358.872874386017
Lepomis macrochirus,Freshwater,40.79_-80.47,36.94_-81.05,NA,NA,20.868881476996535,15.70184874227431,431515.1652418717,5.167032734722225,431.5151652418717
Lepomis macrochirus,Freshwater,40.79_-80.47,38.34_-90.37,NA,NA,20.868881476996535,24.120921897395842,891689.2307777664,3.2520404203993074,891.6892307777664
Lepomis macrochirus,Freshwater,41.03_-75.47,42.08_-81.34,NA,NA,22.49369721979167,24.373418013541674,502647.7967919862,1.8797207937500033,502.6477967919862
Lepomis macrochirus,Freshwater,41.03_-75.47,32.874_-110.809,NA,NA,22.49369721979167,29.64125680082466,3247586.315095222,7.14755958103299,3247.5863150952223
Lepomis macrochirus,Freshwater,41.03_-75.47,28.62_-81.63,NA,NA,22.49369721979167,25.08352927929688,1490704.50747295,2.589832059505209,1490.7045074729501
Lepomis macrochirus,Freshwater,41.03_-75.47,36.94_-81.05,NA,NA,22.49369721979167,15.70184874227431,663369.8349001071,6.791848477517361,663.3698349001071
Lepomis macrochirus,Freshwater,41.03_-75.47,38.34_-90.37,NA,NA,22.49369721979167,24.120921897395842,1309320.7277174746,1.6272246776041719,1309.3207277174745
Lepomis macrochirus,Freshwater,42.08_-81.34,32.874_-110.809,NA,NA,24.373418013541674,29.64125680082466,2780525.5562303825,5.267838787282987,2780.5255562303823
Lepomis macrochirus,Freshwater,42.08_-81.34,28.62_-81.63,NA,NA,24.373418013541674,25.08352927929688,1498589.006403452,0.7101112657552058,1498.589006403452
Lepomis macrochirus,Freshwater,42.08_-81.34,36.94_-81.05,NA,NA,24.373418013541674,15.70184874227431,572722.898264362,8.671569271267364,572.722898264362
Lepomis macrochirus,Freshwater,42.08_-81.34,38.34_-90.37,NA,NA,24.373418013541674,24.120921897395842,872627.5093594419,0.25249611614583145,872.6275093594419
Lepomis macrochirus,Freshwater,32.874_-110.809,28.62_-81.63,NA,NA,29.64125680082466,25.08352927929688,2822253.0345289805,4.557727521527781,2822.2530345289806
Lepomis macrochirus,Freshwater,32.874_-110.809,36.94_-81.05,NA,NA,29.64125680082466,15.70184874227431,2742752.082166331,13.93940805855035,2742.752082166331
Lepomis macrochirus,Freshwater,32.874_-110.809,38.34_-90.37,NA,NA,29.64125680082466,24.120921897395842,1942474.795937217,5.520334903428818,1942.474795937217
Lepomis macrochirus,Freshwater,28.62_-81.63,36.94_-81.05,NA,NA,25.08352927929688,15.70184874227431,927761.3185493285,9.38168053702257,927.7613185493285
Lepomis macrochirus,Freshwater,28.62_-81.63,38.34_-90.37,NA,NA,25.08352927929688,24.120921897395842,1351024.2403563606,0.9626073819010372,1351.0242403563605
Lepomis macrochirus,Freshwater,36.94_-81.05,38.34_-90.37,NA,NA,15.70184874227431,24.120921897395842,835819.4586129986,8.419073155121533,835.8194586129986
Morone saxatilis,Freshwater,35.66_-97.47,41.24_-73.92,NA,NA,27.96153945442709,27.937960465625007,2137343.0092244316,0.023578988802082534,2137.3430092244316
Morone saxatilis,Freshwater,35.66_-97.47,45.37_-63.26,NA,NA,27.96153945442709,10.271493828645836,3062590.36238332,17.690045625781252,3062.59036238332
Morone saxatilis,Freshwater,41.24_-73.92,45.37_-63.26,NA,NA,27.937960465625007,10.271493828645836,977187.1861027197,17.666466636979173,977.1871861027197
Pimephales promelas,Freshwater,34.18_-111.71,35.21_-97.45,NA,NA,23.398874188932297,23.38021359804688,1309055.890936956,0.018660590885417605,1309.055890936956
Pimephales promelas,Freshwater,34.18_-111.71,33.21_-97.15,NA,NA,23.398874188932297,28.239219917317715,1351680.3292059363,4.840345728385419,1351.6803292059362
Pimephales promelas,Freshwater,34.18_-111.71,33.22_-97.15,NA,NA,23.398874188932297,28.239219917317715,1351514.1657322703,4.840345728385419,1351.5141657322704
Pimephales promelas,Freshwater,34.18_-111.71,35.75_-86.43,NA,NA,23.398874188932297,22.877358077256947,2306440.4991161376,0.52151611167535,2306.4404991161377
Pimephales promelas,Freshwater,34.18_-111.71,32.874_-110.809,NA,NA,23.398874188932297,29.64125680082466,167709.45778719266,6.2423826118923635,167.70945778719266
Pimephales promelas,Freshwater,34.18_-111.71,33.157701_-97.005377,NA,NA,23.398874188932297,28.239219917317715,1365881.3479552483,4.840345728385419,1365.8813479552484
Pimephales promelas,Freshwater,35.21_-97.45,33.21_-97.15,NA,NA,23.38021359804688,28.239219917317715,224344.98542725242,4.859006319270836,224.34498542725242
Pimephales promelas,Freshwater,35.21_-97.45,33.22_-97.15,NA,NA,23.38021359804688,28.239219917317715,223240.0990996183,4.859006319270836,223.2400990996183
Pimephales promelas,Freshwater,35.21_-97.45,35.75_-86.43,NA,NA,23.38021359804688,22.877358077256947,1000236.0238794611,0.5028555207899323,1000.2360238794611
Pimephales promelas,Freshwater,35.21_-97.45,32.874_-110.809,NA,NA,23.38021359804688,29.64125680082466,1258348.2268640907,6.261043202777781,1258.3482268640907
Pimephales promelas,Freshwater,35.21_-97.45,33.157701_-97.005377,NA,NA,23.38021359804688,28.239219917317715,232099.9449041239,4.859006319270836,232.0999449041239
Pimephales promelas,Freshwater,33.21_-97.15,33.22_-97.15,NA,NA,28.239219917317715,28.239219917317715,1113.1949079326664,0,1.1131949079326664
Pimephales promelas,Freshwater,33.21_-97.15,35.75_-86.43,NA,NA,28.239219917317715,22.877358077256947,1022902.7266095676,5.361861840060769,1022.9027266095676
Pimephales promelas,Freshwater,33.21_-97.15,32.874_-110.809,NA,NA,28.239219917317715,29.64125680082466,1274246.2314140864,1.4020368835069448,1274.2462314140864
Pimephales promelas,Freshwater,33.21_-97.15,33.157701_-97.005377,NA,NA,28.239219917317715,28.239219917317715,14677.84571948904,0,14.67784571948904
Pimephales promelas,Freshwater,33.22_-97.15,35.75_-86.43,NA,NA,28.239219917317715,22.877358077256947,1022540.2536622836,5.361861840060769,1022.5402536622837
Pimephales promelas,Freshwater,33.22_-97.15,32.874_-110.809,NA,NA,28.239219917317715,29.64125680082466,1274206.6304891661,1.4020368835069448,1274.2066304891662
Pimephales promelas,Freshwater,33.22_-97.15,33.157701_-97.005377,NA,NA,28.239219917317715,28.239219917317715,15153.198931558794,0,15.153198931558794
Pimephales promelas,Freshwater,35.75_-86.43,32.874_-110.809,NA,NA,22.877358077256947,29.64125680082466,2258398.0375758656,6.7638987235677135,2258.3980375758656
Pimephales promelas,Freshwater,35.75_-86.43,33.157701_-97.005377,NA,NA,22.877358077256947,28.239219917317715,1012104.982132087,5.361861840060769,1012.104982132087
Pimephales promelas,Freshwater,32.874_-110.809,33.157701_-97.005377,NA,NA,29.64125680082466,28.239219917317715,1287935.4984877133,1.4020368835069448,1287.9354984877132
Retropinna retropinna,Freshwater,-37.27_174.87,-35.15_173.68,NA,0,23.22911973697917,22.497705257595488,259066.5850575907,0.7314144793836839,259.0665850575907
Retropinna retropinna,Freshwater,-37.27_174.87,-37.595991_175.104216,NA,NA,23.22911973697917,22.70014362217882,41779.58666464332,0.5289761148003507,41.77958666464332
Retropinna retropinna,Freshwater,-35.15_173.68,-37.595991_175.104216,0,NA,22.497705257595488,22.70014362217882,300713.8557345861,0.2024383645833332,300.71385573458605
Rhinichthys osculus,Freshwater,34.18_-111.71,37.2_-113.26,NA,NA,23.398874188932297,24.03009262091146,364207.5245217021,0.631218431979164,364.2075245217021
Rhinichthys osculus,Freshwater,34.18_-111.71,42.87_-109.87,NA,NA,23.398874188932297,11.517679758984379,980475.4247261748,11.881194429947918,980.4754247261748
Rhinichthys osculus,Freshwater,34.18_-111.71,43.22_-110.02,NA,NA,23.398874188932297,14.50822705946181,1016917.694907282,8.890647129470487,1016.917694907282
Rhinichthys osculus,Freshwater,34.18_-111.71,32.874_-110.809,NA,NA,23.398874188932297,29.64125680082466,167709.45778719266,6.2423826118923635,167.70945778719266
Rhinichthys osculus,Freshwater,37.2_-113.26,42.87_-109.87,NA,NA,24.03009262091146,11.517679758984379,694011.3024079513,12.512412861927082,694.0113024079513
Rhinichthys osculus,Freshwater,37.2_-113.26,43.22_-110.02,NA,NA,24.03009262091146,14.50822705946181,724383.9868139318,9.521865561449651,724.3839868139319
Rhinichthys osculus,Freshwater,37.2_-113.26,32.874_-110.809,NA,NA,24.03009262091146,29.64125680082466,530805.1038786884,5.6111641799131995,530.8051038786884
Rhinichthys osculus,Freshwater,42.87_-109.87,43.22_-110.02,NA,NA,11.517679758984379,14.50822705946181,40828.15789797754,2.990547300477431,40.82815789797753
Rhinichthys osculus,Freshwater,42.87_-109.87,32.874_-110.809,NA,NA,11.517679758984379,29.64125680082466,1115782.8974046796,18.12357704184028,1115.7828974046795
Rhinichthys osculus,Freshwater,43.22_-110.02,32.874_-110.809,NA,NA,14.50822705946181,29.64125680082466,1153770.5227147404,15.13302974136285,1153.7705227147403
Scatophagus argus,Freshwater,11.49_79.76,13.21_100.93,NA,NA,33.86478374565973,34.52054198328994,2309344.5120737324,0.6557582376302094,2309.3445120737324
Thymallus arcticus,Freshwater,59.835428_-134.2827,45.66_-112.9,NA,NA,4.837339424348965,20.076606908897578,2117855.401783909,15.239267484548613,2117.855401783909
Agosia chrysogaster,Freshwater,32.874_-110.809,33.08_-108.46,NA,NA,29.64125680082466,22.75891667139757,220551.2741039547,6.882340129427089,220.55127410395468
Ambloplites rupestris,Freshwater,42.08_-81.34,36.94_-81.05,NA,NA,24.373418013541674,15.70184874227431,572722.898264362,8.671569271267364,572.722898264362
Ameiurus catus,Freshwater,38.28_-76.42,41.24_-73.92,NA,NA,30.410820026085073,27.937960465625007,392821.32530267636,2.4728595604600656,392.82132530267637
Oncorhynchus clarkii,Freshwater,48.810782_-121.882818,37.68_-106.86,NA,NA,14.131286240104174,6.392293301128479,1731517.108322822,7.738992938975695,1731.517108322822
Esox lucius,Freshwater,38.34_-90.37,58.44_38.42,NA,NA,24.120921897395842,14.043783659809034,8265745.429100577,10.077138237586809,8265.745429100576
Esox lucius,Freshwater,38.34_-90.37,47.1_-93.45,NA,NA,24.120921897395842,20.023726840842023,1006944.8741869509,4.097195056553819,1006.9448741869509
Esox lucius,Freshwater,58.44_38.42,47.1_-93.45,NA,NA,14.043783659809034,20.023726840842023,7488416.403229259,5.97994318103299,7488.416403229259
Esox masquinongy,Freshwater,51.51_-86.68,42.24_-79.48,NA,NA,4.047637885894104,24.373418013541674,1167033.5745161683,20.32578012764757,1167.0335745161683
Esox masquinongy,Freshwater,51.51_-86.68,42.184965_-79.430775,NA,NA,4.047637885894104,24.373418013541674,1174308.5897750463,20.32578012764757,1174.3085897750464
Esox masquinongy,Freshwater,42.24_-79.48,42.184965_-79.430775,NA,NA,24.373418013541674,24.373418013541674,7348.85915099755,0,7.3488591509975505
Oreochromis mossambicus,Freshwater,-24.96_29.3,27.89_-81.41,NA,NA,27.14654183723959,27.936129115234383,13217554.976942826,0.7895872779947943,13217.554976942825
Trachemys scripta elegans,Freshwater,19.766667_110.316667,30.316667_120.416667,NA,NA,28.541077011935766,27.84857651644966,1552915.9292869116,0.6925004954861045,1552.9159292869117
Gobiomorphus cotidianus,Freshwater,-37.27_174.87,-35.15_173.68,NA,NA,23.22911973697917,22.497705257595488,259066.5850575907,0.7314144793836839,259.0665850575907
Diplodus vulgaris,Marine,45_13.635093,38.82_-9,NA,NA,-0.4672500051092358,20.162250018119813,1989309.1180015435,20.62950002322905,1989.3091180015435
Planiliza subviridis,Marine,11.49_79.76,13.21_100.93,NA,NA,30.837000036239626,31.47899980545044,2309344.5120737324,0.6419997692108126,2309.3445120737324
Ischnura elegans,Freshwater,43.637947_4.846958,56.183239_10.650469,NA,NA,22.99828298302952,18.88649985790252,1455913.3893964954,4.111783125126998,1455.9133893964954
Pleurodema thaul,Freshwater,-27.40019_-70.26691,-27.35388_-70.34879,NA,NA,20.01931737478299,20.01931737478299,9596.279449528265,0,9.596279449528264
Rhynchocypris oxycephalus,Freshwater,30.23_120.09,40.24_122.45,NA,NA,27.84857651644966,24.797918432890626,1134651.1590648154,3.0506580835590356,1134.6511590648154
Gymnocephalus cernua,Freshwater,52.29_18.24,52.381587_18.313734,NA,NA,20.733162751432292,20.733162751432292,11362.240278111325,0,11.362240278111326
Squalius cephalus,Freshwater,52.29_18.24,52.34_18.35,NA,NA,20.733162751432292,20.733162751432292,9328.222964141574,0,9.328222964141574
Bathygobius fuscus,Marine,-5.47_123.76,5.28_123.6,NA,NA,30.86349992752075,30.669250106811525,1196816.6771617692,0.19424982070922425,1196.8166771617693
Mugil cephalus,Marine,21.37_-157.98,31.29_-113.54,NA,NA,18.88649985790252,21.95374994277954,4537502.259886571,3.0672500848770206,4537.502259886571
Sphoeroides annulatus,Marine,24.82_-107.37,31.29_-113.54,NA,NA,28.493071843098964,21.95374994277954,940924.4890121929,6.539321900319422,940.9244890121929
Anolis roquet,Terrestrial,14.79_-61.14,14.8_-61.14,500,650,NA,NA,1113.1949079330204,NA,1.1131949079330203
Anolis roquet,Terrestrial,14.79_-61.14,14.81_-61.12,500,350,NA,NA,3096.801356233698,NA,3.096801356233698
Anolis roquet,Terrestrial,14.79_-61.14,14.82_-61.11,500,175,NA,NA,4645.150262341817,NA,4.645150262341818
Anolis roquet,Terrestrial,14.79_-61.14,14.85_-61.09,500,20,NA,NA,8576.975030573214,NA,8.576975030573214
Anolis roquet,Terrestrial,14.8_-61.14,14.81_-61.12,650,350,NA,NA,2423.2945094432357,NA,2.423294509443236
Anolis roquet,Terrestrial,14.8_-61.14,14.82_-61.11,650,175,NA,NA,3921.852323243565,NA,3.921852323243565
Anolis roquet,Terrestrial,14.8_-61.14,14.85_-61.09,650,20,NA,NA,7741.571706789765,NA,7.741571706789765
Anolis roquet,Terrestrial,14.81_-61.12,14.82_-61.11,350,175,NA,NA,1548.348911423991,NA,1.548348911423991
Anolis roquet,Terrestrial,14.81_-61.12,14.85_-61.09,350,20,NA,NA,5499.948616512233,NA,5.499948616512232
Anolis roquet,Terrestrial,14.82_-61.11,14.85_-61.09,175,20,NA,NA,3972.995827814547,NA,3.9729958278145467
Anolis armouri,Terrestrial,18.3_-71.7,18.29_-71.71,2020,2318,20.396674917687513,18.757674917687517,1535.023026586347,1.6389999999999958,1.535023026586347
Calathus melanocephalus,Terrestrial,52.91_6.63,60.36_7.35,13,1200,24.23127464275829,13.688278768535282,830487.7660512747,10.542995874223008,830.4877660512748
Calathus melanocephalus,Terrestrial,52.91_6.63,59.29_10.8,13,12.5,24.23127464275829,21.26901420285336,755574.2809715533,2.962260439904931,755.5742809715533
Calathus melanocephalus,Terrestrial,60.36_7.35,59.29_10.8,1200,12.5,13.688278768535282,21.26901420285336,226789.30589506368,7.580735434318077,226.78930589506368
Orchesella cincta,Terrestrial,43.316667_11.316667,44.533333_6.266667,259,1036,27.966794440557482,23.621216107104036,426861.9255778273,4.345578333453446,426.8619255778273
Orchesella cincta,Terrestrial,43.316667_11.316667,50.066667_8.683333,259,123,27.966794440557482,24.936770715625528,777710.4123336561,3.0300237249319544,777.7104123336561
Orchesella cincta,Terrestrial,43.316667_11.316667,52.316667_9.916667,259,68,27.966794440557482,24.135224369338676,1007274.1344918242,3.831570071218806,1007.2741344918242
Orchesella cincta,Terrestrial,43.316667_11.316667,53.716667_9.966667,259,55,27.966794440557482,23.715658170878392,1161937.7050532482,4.25113626967909,1161.9377050532482
Orchesella cincta,Terrestrial,43.316667_11.316667,56.366667_9.933333,259,50,27.966794440557482,22.40422212481683,1456033.1681855917,5.562572315740653,1456.0331681855916
