genus,species,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,acclim_temp,acclim_time,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,latitude,longitude,elevation_of_collection,location_description,ref,life_stage,phylum,class,order,family,realm_specific,realm_general,notes,genus_species,extractor,original_compilation,n_cat,Reference,DOI,Continent,Realm,Number of species with Tmax,Number of species with Tmin
Cryptopygus,antarcticustravei,-13.3,tmin,0.87,95CI,44,lethal,LT50,1,NA,NA,5,7-10d,held,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,NA,terrestrial,NA,Cryptopygus_antarcticustravei,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Cryptopygus,antarcticustravei,-12.9,tmin,0.9,95CI,50,lethal,LT50,0.1,NA,NA,5,7-10d,held,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,NA,terrestrial,NA,Cryptopygus_antarcticustravei,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Cryptopygus,antarcticustravei,-13.1,tmin,1.3,95CI,29,lethal,LT50,0.1,0.5,NA,5,7-10d,held,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,NA,terrestrial,NA,Cryptopygus_antarcticustravei,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Cryptopygus,antarcticustravei,-11.6,tmin,1.07,95CI,41,lethal,LT50,1,NA,NA,15,7-10d,held,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,NA,terrestrial,NA,Cryptopygus_antarcticustravei,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Cryptopygus,antarcticustravei,-10.8,tmin,1.1,95CI,43,lethal,LT50,0.1,NA,NA,15,7-10d,held,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,NA,terrestrial,NA,Cryptopygus_antarcticustravei,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Cryptopygus,antarcticustravei,-12.9,tmin,1.42,95CI,24,lethal,LT50,0.1,0.5,NA,15,7-10d,held,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,NA,terrestrial,NA,Cryptopygus_antarcticustravei,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Tullbergia,bisetosa,-14.4,tmin,0.78,95CI,37,lethal,LT50,1,NA,NA,NA,7-10d,FF,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,NA,terrestrial,NA,Tullbergia_bisetosa,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Tullbergia,bisetosa,-12.4,tmin,0.88,95CI,41,lethal,LT50,0.1,NA,NA,NA,7-10d,FF,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,NA,terrestrial,NA,Tullbergia_bisetosa,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Tullbergia,bisetosa,-13.5,tmin,1.1,95CI,25,lethal,LT50,0.1,0.5,NA,NA,7-10d,FF,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,NA,terrestrial,NA,Tullbergia_bisetosa,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Tullbergia,bisetosa,-14.8,tmin,0.65,95CI,48,lethal,LT50,1,NA,NA,5,7-10d,held,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,NA,terrestrial,NA,Tullbergia_bisetosa,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Tullbergia,bisetosa,-14,tmin,0.76,95CI,52,lethal,LT50,0.1,NA,NA,5,7-10d,held,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,NA,terrestrial,NA,Tullbergia_bisetosa,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Tullbergia,bisetosa,-16.9,tmin,1.13,95CI,30,lethal,LT50,0.1,0.5,NA,5,7-10d,held,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,NA,terrestrial,NA,Tullbergia_bisetosa,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Tullbergia,bisetosa,-15.2,tmin,0.87,95CI,45,lethal,LT50,1,NA,NA,15,7-10d,held,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,NA,terrestrial,NA,Tullbergia_bisetosa,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Tullbergia,bisetosa,-15.5,tmin,0.87,95CI,50,lethal,LT50,0.1,NA,NA,15,7-10d,held,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,NA,terrestrial,NA,Tullbergia_bisetosa,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Tullbergia,bisetosa,-14.1,tmin,1.2,95CI,29,lethal,LT50,0.1,0.5,NA,15,7-10d,held,NA,-46.54,37.45,NA,"Marion Island, South Africa",Slabber_et_al_2007,adult,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,NA,terrestrial,NA,Tullbergia_bisetosa,group,intratherm_team,NA,"Slabber, S., Worland, M. R., Leinaas, H. P. & Chown, S. L. Acclimation effects on thermal tolerances of springtails from sub-Antarctic Marion Island: indigenous and invasive species. Journal of Insect Physiology 53, 113-125 (2007).",10.1016/j.jinsphys.2006.10.010,Antarctica,Terrestrial,NA,2
Sceloporus,magister,43,tmax,NA,"NA",NA,critical,loss_righting_responses,NA,"NA","NA",NA,"NA","NA","NA",33.25,-111.63,427,"NA",Brattstrom_1965,"NA",Chordata,Lepidosauria,Squamata,Iguanidae,desert,terrestrial,I need to have access to Brattstrom 1961 and 1962,Sceloporus_magister,FV,intratherm_team,NA,"Brattstrom, B. H. Body temperatures of reptiles. American Midland Naturalist, 376-422 (1965).",10.2307/2423461,North America,Terrestrial,20,NA
Sceloporus,magister,-3,tmin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.25,-111.63,427,"NA",Herbst_1949_in_Brattstrom_1965,NA,Chordata,Lepidosauria,Squamata,Iguanidae,desert,terrestrial,I don't have access to the master thesis and no informations on the methods,Sceloporus_magister,FV,intratherm_team,NA,NA,NA,NA,NA,NA,NA
Zootoca,vivipara,1.9,tmin,0.3,SE,6,critical,loss_righting_responses,NA,"NA","NA",NA,"NA",FF,summer,49.88,17.2,250,"Raduǹ, Czech Republic",Gvozdik_&_Castilla_2001,subadults_adults_males_and_nongravid_females,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Zootoca_vivipara,FV,intratherm_team,NA,"Gvoždík, L. & Castilla, A. M. A comparative study of preferred body temperatures and critical thermal tolerance limits among populations of Zootoca vivipara (Squamata: Lacertidae) along an altitudinal gradient. Journal of Herpetology, 486-492 (2001).",10.2307/1565967,Europe,Terrestrial,1,1
Zootoca,vivipara,43.9,tmax,0.4,SE,6,critical,loss_righting_responses,NA,"NA","NA",NA,"NA",FF,summer,49.88,17.2,250,"Raduǹ, Czech Republic",Gvozdik_&_Castilla_2001,subadults_adults_males_and_nongravid_females,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Zootoca_vivipara,FV,intratherm_team,NA,"Gvoždík, L. & Castilla, A. M. A comparative study of preferred body temperatures and critical thermal tolerance limits among populations of Zootoca vivipara (Squamata: Lacertidae) along an altitudinal gradient. Journal of Herpetology, 486-492 (2001).",10.2307/1565967,Europe,Terrestrial,1,1
Zootoca,vivipara,2.8,tmin,0.3,SE,6,critical,loss_righting_responses,NA,"NA","NA",NA,"NA",FF,summer,49.57,18.42,550,"Ostravice, Czech Republic",Gvozdik_&_Castilla_2001,subadults_adults_males_and_nongravid_females,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Zootoca_vivipara,FV,intratherm_team,NA,"Gvoždík, L. & Castilla, A. M. A comparative study of preferred body temperatures and critical thermal tolerance limits among populations of Zootoca vivipara (Squamata: Lacertidae) along an altitudinal gradient. Journal of Herpetology, 486-492 (2001).",10.2307/1565967,Europe,Terrestrial,1,1
Zootoca,vivipara,43.9,tmax,0.2,SE,6,critical,loss_righting_responses,NA,"NA","NA",NA,"NA",FF,summer,49.57,18.42,550,"Ostravice, Czech Republic",Gvozdik_&_Castilla_2001,subadults_adults_males_and_nongravid_females,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Zootoca_vivipara,FV,intratherm_team,NA,"Gvoždík, L. & Castilla, A. M. A comparative study of preferred body temperatures and critical thermal tolerance limits among populations of Zootoca vivipara (Squamata: Lacertidae) along an altitudinal gradient. Journal of Herpetology, 486-492 (2001).",10.2307/1565967,Europe,Terrestrial,1,1
Zootoca,vivipara,2.4,tmin,0.2,SE,6,critical,loss_righting_responses,NA,"NA","NA",NA,"NA",FF,summer,49.83,17.47,800,"Slunečná, Czech Republic",Gvozdik_&_Castilla_2001,subadults_adults_males_and_nongravid_females,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Zootoca_vivipara,FV,intratherm_team,NA,"Gvoždík, L. & Castilla, A. M. A comparative study of preferred body temperatures and critical thermal tolerance limits among populations of Zootoca vivipara (Squamata: Lacertidae) along an altitudinal gradient. Journal of Herpetology, 486-492 (2001).",10.2307/1565967,Europe,Terrestrial,1,1
Zootoca,vivipara,43.8,tmax,0.3,SE,6,critical,loss_righting_responses,NA,"NA","NA",NA,"NA",FF,summer,49.83,17.47,800,"Slunečná, Czech Republic",Gvozdik_&_Castilla_2001,subadults_adults_males_and_nongravid_females,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Zootoca_vivipara,FV,intratherm_team,NA,"Gvoždík, L. & Castilla, A. M. A comparative study of preferred body temperatures and critical thermal tolerance limits among populations of Zootoca vivipara (Squamata: Lacertidae) along an altitudinal gradient. Journal of Herpetology, 486-492 (2001).",10.2307/1565967,Europe,Terrestrial,1,1
Zootoca,vivipara,2.2,tmin,0.5,SE,6,critical,loss_righting_responses,NA,"NA","NA",NA,"NA",FF,summer,50.03,17.2,1450,"Vysoká Hole, Czech Republic",Gvozdik_&_Castilla_2001,subadults_adults_males_and_nongravid_females,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Zootoca_vivipara,FV,intratherm_team,NA,"Gvoždík, L. & Castilla, A. M. A comparative study of preferred body temperatures and critical thermal tolerance limits among populations of Zootoca vivipara (Squamata: Lacertidae) along an altitudinal gradient. Journal of Herpetology, 486-492 (2001).",10.2307/1565967,Europe,Terrestrial,1,1
Zootoca,vivipara,44.1,tmax,0.2,SE,6,critical,loss_righting_responses,NA,"NA","NA",NA,"NA",FF,summer,50.03,17.2,1450,"Vysoká Hole, Czech Republic",Gvozdik_&_Castilla_2001,subadults_adults_males_and_nongravid_females,Chordata,Lepidosauria,Squamata,Lacertidae,"NA",terrestrial,NA,Zootoca_vivipara,FV,intratherm_team,NA,"Gvoždík, L. & Castilla, A. M. A comparative study of preferred body temperatures and critical thermal tolerance limits among populations of Zootoca vivipara (Squamata: Lacertidae) along an altitudinal gradient. Journal of Herpetology, 486-492 (2001).",10.2307/1565967,Europe,Terrestrial,1,1
Anolis,cybotes,40.1,tmax,0.15,SE,10,critical,loss_righting_responses,NA,"NA","NA",NA,"NA",FF,summer,18.17,-71.08,5,"Playa de la Saladilla, Barahona Province, Dominican Republic",Hertz_&_Huey_1981,adults,Chordata,Lepidosauria,Squamata,Iguanidae,xeric_coastal_forest,terrestrial,NA,Anolis_cybotes,FV,intratherm_team,NA,"Hertz, P. E. & Huey, R. B. Compensation for altitudinal changes in the thermal environment by some Anolis lizards on Hispaniola. Ecology 62, 515-521 (1981).",10.2307/1937714,North America,Terrestrial,3,NA
Anolis,cybotes,38.4,tmax,0.13,SE,12,critical,loss_righting_responses,NA,"NA","NA",NA,"NA",FF,summer,18.59,-70.48,550,"Sabana Larga, Peravia Province, Dominican Republic",Hertz_&_Huey_1981,adults,Chordata,Lepidosauria,Squamata,Iguanidae,woodland,terrestrial,NA,Anolis_cybotes,FV,intratherm_team,NA,"Hertz, P. E. & Huey, R. B. Compensation for altitudinal changes in the thermal environment by some Anolis lizards on Hispaniola. Ecology 62, 515-521 (1981).",10.2307/1937714,North America,Terrestrial,3,NA
Anolis,cybotes,39,tmax,0.21,SE,12,critical,loss_righting_responses,NA,"NA","NA",NA,"NA",FF,summer,18.91,-70.73,1150,"Vale Constanza, La Vega Province, Dominican Republic",Hertz_&_Huey_1981,adults,Chordata,Lepidosauria,Squamata,Iguanidae,agricultural_habitat,terrestrial,NA,Anolis_cybotes,FV,intratherm_team,NA,"Hertz, P. E. & Huey, R. B. Compensation for altitudinal changes in the thermal environment by some Anolis lizards on Hispaniola. Ecology 62, 515-521 (1981).",10.2307/1937714,North America,Terrestrial,3,NA
Anolis,shrevei,40.1,tmax,0.12,SE,10,critical,loss_righting_responses,NA,"NA","NA",NA,"NA",FF,summer,18.8,-70.68,2200,"Valle Nuevo, Peravia Province, Dominican Republic",Hertz_&_Huey_1981,adults,Chordata,Lepidosauria,Squamata,Iguanidae,mountaintop_pine_savanna,terrestrial,NA,Anolis_shrevei,FV,intratherm_team,NA,"Hertz, P. E. & Huey, R. B. Compensation for altitudinal changes in the thermal environment by some Anolis lizards on Hispaniola. Ecology 62, 515-521 (1981).",10.2307/1937714,North America,Terrestrial,3,NA
Anolis,marcanoi,40.5,tmax,0.18,SE,12,critical,loss_righting_responses,1,"NA","NA",25,14,held,summer,19.12,-70.63,400,"San José de Ocoa, Peravia Province, Dominican Republic","Hertz_&_Huey_1981, Hertz_1980",adults,Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Anolis_marcanoi,FV,intratherm_team,NA,NA,NA,NA,NA,NA,NA
Anolis,krugi,36,tmax,0.2,SE,10,critical,loss_righting_responses,1,"NA","NA",25,0.5,held,summer,18.34,-65.76,200,Puerto Rico,Hertz_1979,males_adults,Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Anolis_krugi,FV,intratherm_team,NA,"Hertz, P. E. Sensitivity to high temperatures in three West Indian grass anoles (Sauria, Iguanidae), with a review of heat sensitivity in the genus Anolis. Comparative Biochemistry and Physiology Part A: Physiology 63, 217-222 (1979).",10.1016/0300-9629(79)90151-8,North America,Terrestrial,3,NA
Anolis,krugi,35.6,tmax,0.1,SE,10,critical,loss_righting_responses,1,"NA","NA",25,0.5,held,summer,18.33,-65.77,350,Puerto Rico,Hertz_1979,males_adults,Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Anolis_krugi,FV,intratherm_team,NA,"Hertz, P. E. Sensitivity to high temperatures in three West Indian grass anoles (Sauria, Iguanidae), with a review of heat sensitivity in the genus Anolis. Comparative Biochemistry and Physiology Part A: Physiology 63, 217-222 (1979).",10.1016/0300-9629(79)90151-8,North America,Terrestrial,3,NA
Anolis,krugi,35.2,tmax,0.2,SE,10,critical,loss_righting_responses,1,"NA","NA",25,0.5,held,summer,18.31,-65.78,500,Puerto Rico,Hertz_1979,males_adults,Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Anolis_krugi,FV,intratherm_team,NA,"Hertz, P. E. Sensitivity to high temperatures in three West Indian grass anoles (Sauria, Iguanidae), with a review of heat sensitivity in the genus Anolis. Comparative Biochemistry and Physiology Part A: Physiology 63, 217-222 (1979).",10.1016/0300-9629(79)90151-8,North America,Terrestrial,3,NA
Anolis,krugi,34.9,tmax,0.2,SE,7,critical,loss_righting_responses,1,"NA","NA",25,0.5,held,summer,18.3,-65.78,650,Puerto Rico,Hertz_1979,males_adults,Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Anolis_krugi,FV,intratherm_team,NA,"Hertz, P. E. Sensitivity to high temperatures in three West Indian grass anoles (Sauria, Iguanidae), with a review of heat sensitivity in the genus Anolis. Comparative Biochemistry and Physiology Part A: Physiology 63, 217-222 (1979).",10.1016/0300-9629(79)90151-8,North America,Terrestrial,3,NA
Anolis,pulchellus,36.1,tmax,0.1,SE,10,critical,loss_righting_responses,1,"NA","NA",25,0.5,held,summer,18.36,-65.76,5,Puerto Rico,Hertz_1979,males_adults,Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Anolis_pulchellus,FV,intratherm_team,NA,"Hertz, P. E. Sensitivity to high temperatures in three West Indian grass anoles (Sauria, Iguanidae), with a review of heat sensitivity in the genus Anolis. Comparative Biochemistry and Physiology Part A: Physiology 63, 217-222 (1979).",10.1016/0300-9629(79)90151-8,North America,Terrestrial,3,NA
Anolis,pulchellus,35.1,tmax,0.3,SE,7,critical,loss_righting_responses,1,"NA","NA",25,0.5,held,summer,18.34,-65.76,200,Puerto Rico,Hertz_1979,males_adults,Chordata,Lepidosauria,Squamata,Iguanidae,"NA",terrestrial,NA,Anolis_pulchellus,FV,intratherm_team,NA,"Hertz, P. E. Sensitivity to high temperatures in three West Indian grass anoles (Sauria, Iguanidae), with a review of heat sensitivity in the genus Anolis. Comparative Biochemistry and Physiology Part A: Physiology 63, 217-222 (1979).",10.1016/0300-9629(79)90151-8,North America,Terrestrial,3,NA
