"genus_species","lat_lon_1","lat_lon_2","elev_1","elev_2","mean_yearly_max_temp1","mean_yearly_max_temp2","experienced_mean_yearly_max_temp1","experienced_mean_yearly_max_temp2","distance","temp_difference","experienced_temp_difference","t_opt1","t_opt2","temp_difference_topt"
"Pimephales notatus","39.97_-82.81","36.94_-81.05",NA,NA,20.6581103238193,15.9185709173029,20.6581103238193,15.9185709173029,370530.665676714,4.73953940651634,4.73953940651634,NA,NA,NA
"Pimephales notatus","41.65_-82.83","42.6_-78.47",NA,NA,24.8923674149947,20.8822355790572,24.8923674149947,20.8822355790572,375139.570465921,4.0101318359375,4.0101318359375,NA,NA,NA
"Pimephales notatus","41.65_-82.83","43.64_-79.49",NA,NA,24.8923674149947,24.3669511274858,24.8923674149947,24.3669511274858,351899.405198105,0.525416287508879,0.525416287508879,NA,NA,NA
"Pimephales notatus","41.65_-82.83","38.524_-92.472",NA,NA,24.8923674149947,22.9367011330345,24.8923674149947,22.9367011330345,891204.528478174,1.95566628196023,1.95566628196023,NA,NA,NA
"Pimephales notatus","41.65_-82.83","39.490383_-84.325019",NA,NA,24.8923674149947,23.4595587990501,24.8923674149947,23.4595587990501,271607.786129811,1.4328086159446,1.4328086159446,NA,NA,NA
"Pimephales notatus","41.65_-82.83","39.53_-76.77",NA,NA,24.8923674149947,19.9788466020064,24.8923674149947,19.9788466020064,563847.559828879,4.91352081298828,4.91352081298828,NA,NA,NA
"Pimephales notatus","41.65_-82.83","42.08_-81.34",NA,NA,24.8923674149947,24.8923674149947,24.8923674149947,24.8923674149947,132471.701743499,0,0,NA,NA,NA
"Pimephales notatus","41.65_-82.83","36.94_-81.05",NA,NA,24.8923674149947,15.9185709173029,24.8923674149947,15.9185709173029,546242.163237625,8.97379649769177,8.97379649769177,NA,NA,NA
"Pimephales notatus","42.6_-78.47","43.64_-79.49",NA,NA,20.8822355790572,24.3669511274858,20.8822355790572,24.3669511274858,142378.072887041,3.48471554842862,3.48471554842862,NA,NA,NA
"Pimephales notatus","42.6_-78.47","38.524_-92.472",NA,NA,20.8822355790572,22.9367011330345,20.8822355790572,22.9367011330345,1266186.40106906,2.05446555397727,2.05446555397727,NA,NA,NA
"Pimephales notatus","42.6_-78.47","39.490383_-84.325019",NA,NA,20.8822355790572,23.4595587990501,20.8822355790572,23.4595587990501,600981.774889464,2.57732321999291,2.57732321999291,NA,NA,NA
"Pimephales notatus","42.6_-78.47","39.53_-76.77",NA,NA,20.8822355790572,19.9788466020064,20.8822355790572,19.9788466020064,370317.926687211,0.903388977050781,0.903388977050781,NA,NA,NA
"Pimephales notatus","42.6_-78.47","42.08_-81.34",NA,NA,20.8822355790572,24.8923674149947,20.8822355790572,24.8923674149947,243129.778886526,4.0101318359375,4.0101318359375,NA,NA,NA
"Pimephales notatus","42.6_-78.47","36.94_-81.05",NA,NA,20.8822355790572,15.9185709173029,20.8822355790572,15.9185709173029,667526.378810403,4.96366466175427,4.96366466175427,NA,NA,NA
"Pimephales notatus","43.64_-79.49","38.524_-92.472",NA,NA,24.3669511274858,22.9367011330345,24.3669511274858,22.9367011330345,1227255.01420576,1.43024999445135,1.43024999445135,NA,NA,NA
"Pimephales notatus","43.64_-79.49","39.490383_-84.325019",NA,NA,24.3669511274858,23.4595587990501,24.3669511274858,23.4595587990501,612595.875457723,0.907392328435719,0.907392328435719,NA,NA,NA
"Pimephales notatus","43.64_-79.49","39.53_-76.77",NA,NA,24.3669511274858,19.9788466020064,24.3669511274858,19.9788466020064,510432.472574516,4.38810452547941,4.38810452547941,NA,NA,NA
"Pimephales notatus","43.64_-79.49","42.08_-81.34",NA,NA,24.3669511274858,24.8923674149947,24.3669511274858,24.8923674149947,230086.391445351,0.525416287508879,0.525416287508879,NA,NA,NA
"Pimephales notatus","43.64_-79.49","36.94_-81.05",NA,NA,24.3669511274858,15.9185709173029,24.3669511274858,15.9185709173029,757470.207102348,8.44838021018289,8.44838021018289,NA,NA,NA
"Pimephales notatus","38.524_-92.472","39.490383_-84.325019",NA,NA,22.9367011330345,23.4595587990501,22.9367011330345,23.4595587990501,712642.055891995,0.522857666015632,0.522857666015632,NA,NA,NA
"Pimephales notatus","38.524_-92.472","39.53_-76.77",NA,NA,22.9367011330345,19.9788466020064,22.9367011330345,19.9788466020064,1360757.13261465,2.95785453102805,2.95785453102805,NA,NA,NA
"Pimephales notatus","38.524_-92.472","42.08_-81.34",NA,NA,22.9367011330345,24.8923674149947,22.9367011330345,24.8923674149947,1023614.49033921,1.95566628196023,1.95566628196023,NA,NA,NA
"Pimephales notatus","38.524_-92.472","36.94_-81.05",NA,NA,22.9367011330345,15.9185709173029,22.9367011330345,15.9185709173029,1020237.96909547,7.01813021573154,7.01813021573154,NA,NA,NA
"Pimephales notatus","39.490383_-84.325019","39.53_-76.77",NA,NA,23.4595587990501,19.9788466020064,23.4595587990501,19.9788466020064,648681.712591076,3.48071219704369,3.48071219704369,NA,NA,NA
"Pimephales notatus","39.490383_-84.325019","42.08_-81.34",NA,NA,23.4595587990501,24.8923674149947,23.4595587990501,24.8923674149947,382574.55309566,1.4328086159446,1.4328086159446,NA,NA,NA
"Pimephales notatus","39.490383_-84.325019","36.94_-81.05",NA,NA,23.4595587990501,15.9185709173029,23.4595587990501,15.9185709173029,403243.769160832,7.54098788174717,7.54098788174717,NA,NA,NA
"Pimephales notatus","39.53_-76.77","42.08_-81.34",NA,NA,19.9788466020064,24.8923674149947,19.9788466020064,24.8923674149947,478278.972004299,4.91352081298828,4.91352081298828,NA,NA,NA
"Pimephales notatus","39.53_-76.77","36.94_-81.05",NA,NA,19.9788466020064,15.9185709173029,19.9788466020064,15.9185709173029,472322.873091563,4.06027568470348,4.06027568470348,NA,NA,NA
"Pimephales notatus","42.08_-81.34","36.94_-81.05",NA,NA,24.8923674149947,15.9185709173029,24.8923674149947,15.9185709173029,572722.898264362,8.97379649769177,8.97379649769177,NA,NA,NA
"Pimephales promelas","34.18_-111.71","35.21_-97.45",NA,NA,23.8927086570046,23.7565877741034,23.8927086570046,23.7565877741034,1309055.89093696,0.136120882901274,0.136120882901274,NA,NA,NA
"Pimephales promelas","34.18_-111.71","33.21_-97.15",NA,NA,23.8927086570046,28.5454040527344,23.8927086570046,28.5454040527344,1351680.32920594,4.65269539572976,4.65269539572976,NA,NA,NA
"Pimephales promelas","34.18_-111.71","33.22_-97.15",NA,NA,23.8927086570046,28.5454040527344,23.8927086570046,28.5454040527344,1351514.16573227,4.65269539572976,4.65269539572976,NA,NA,NA
"Pimephales promelas","34.18_-111.71","35.75_-86.43",NA,NA,23.8927086570046,23.1559588345614,23.8927086570046,23.1559588345614,2306440.49911614,0.736749822443187,0.736749822443187,NA,NA,NA
"Pimephales promelas","34.18_-111.71","32.874_-110.809",NA,NA,23.8927086570046,30.117353404652,23.8927086570046,30.117353404652,167709.457787193,6.22464474764737,6.22464474764737,NA,NA,NA
"Pimephales promelas","34.18_-111.71","33.157701_-97.005377",NA,NA,23.8927086570046,28.5454040527344,23.8927086570046,28.5454040527344,1365881.34795525,4.65269539572976,4.65269539572976,NA,NA,NA
"Pimephales promelas","35.21_-97.45","33.21_-97.15",NA,NA,23.7565877741034,28.5454040527344,23.7565877741034,28.5454040527344,224344.985427252,4.78881627863103,4.78881627863103,NA,NA,NA
"Pimephales promelas","35.21_-97.45","33.22_-97.15",NA,NA,23.7565877741034,28.5454040527344,23.7565877741034,28.5454040527344,223240.099099618,4.78881627863103,4.78881627863103,NA,NA,NA
"Pimephales promelas","35.21_-97.45","35.75_-86.43",NA,NA,23.7565877741034,23.1559588345614,23.7565877741034,23.1559588345614,1000236.02387946,0.600628939541913,0.600628939541913,NA,NA,NA
"Pimephales promelas","35.21_-97.45","32.874_-110.809",NA,NA,23.7565877741034,30.117353404652,23.7565877741034,30.117353404652,1258348.22686409,6.36076563054865,6.36076563054865,NA,NA,NA
"Pimephales promelas","35.21_-97.45","33.157701_-97.005377",NA,NA,23.7565877741034,28.5454040527344,23.7565877741034,28.5454040527344,232099.944904124,4.78881627863103,4.78881627863103,NA,NA,NA
"Pimephales promelas","33.21_-97.15","33.22_-97.15",NA,NA,28.5454040527344,28.5454040527344,28.5454040527344,28.5454040527344,1113.19490793267,0,0,NA,NA,NA
"Pimephales promelas","33.21_-97.15","35.75_-86.43",NA,NA,28.5454040527344,23.1559588345614,28.5454040527344,23.1559588345614,1022902.72660957,5.38944521817294,5.38944521817294,NA,NA,NA
"Pimephales promelas","33.21_-97.15","32.874_-110.809",NA,NA,28.5454040527344,30.117353404652,28.5454040527344,30.117353404652,1274246.23141409,1.57194935191762,1.57194935191762,NA,NA,NA
"Pimephales promelas","33.21_-97.15","33.157701_-97.005377",NA,NA,28.5454040527344,28.5454040527344,28.5454040527344,28.5454040527344,14677.845719489,0,0,NA,NA,NA
"Pimephales promelas","33.22_-97.15","35.75_-86.43",NA,NA,28.5454040527344,23.1559588345614,28.5454040527344,23.1559588345614,1022540.25366228,5.38944521817294,5.38944521817294,NA,NA,NA
"Pimephales promelas","33.22_-97.15","32.874_-110.809",NA,NA,28.5454040527344,30.117353404652,28.5454040527344,30.117353404652,1274206.63048917,1.57194935191762,1.57194935191762,NA,NA,NA
"Pimephales promelas","33.22_-97.15","33.157701_-97.005377",NA,NA,28.5454040527344,28.5454040527344,28.5454040527344,28.5454040527344,15153.1989315588,0,0,NA,NA,NA
"Pimephales promelas","35.75_-86.43","32.874_-110.809",NA,NA,23.1559588345614,30.117353404652,23.1559588345614,30.117353404652,2258398.03757587,6.96139457009056,6.96139457009056,NA,NA,NA
"Pimephales promelas","35.75_-86.43","33.157701_-97.005377",NA,NA,23.1559588345614,28.5454040527344,23.1559588345614,28.5454040527344,1012104.98213209,5.38944521817294,5.38944521817294,NA,NA,NA
"Pimephales promelas","32.874_-110.809","33.157701_-97.005377",NA,NA,30.117353404652,28.5454040527344,30.117353404652,28.5454040527344,1287935.49848771,1.57194935191762,1.57194935191762,NA,NA,NA
"Planiliza subviridis","11.49_79.76","13.21_100.93",NA,NA,30.7640000343323,31.4092497825623,30.7640000343323,31.4092497825623,2309344.51207373,0.645249748229979,0.645249748229979,NA,NA,NA
"Plethodon cinereus","37.375_-80.523","39.953_-75.443",1179,96,25.3019717296114,28.7999128195771,25.3019717296114,28.7999128195771,526484.394058875,3.49794108996573,3.49794108996573,24.7096240631759,28.4735190990219,3.763895035846
"Plethodon glutinosus","36.95_-81.76","39.31_-80.2",1040,975,23.3285806149298,23.1560571322564,20.8742373509072,20.6523661554813,296092.43472317,0.172523482673419,0.221871195425944,20.5621475405798,20.616519748436,0.0543722078562006
"Plethodon glutinosus","36.95_-81.76","40.78_-75.28",1040,122,23.3285806149298,28.2421895889805,20.8742373509072,25.0666435027442,704814.376098454,4.91360897405071,4.19240615183695,20.5621475405798,20.516203521063,0.0459440195167993
"Plethodon glutinosus","39.31_-80.2","40.78_-75.28",975,122,23.1560571322564,28.2421895889805,20.6523661554813,25.0666435027442,449998.440974657,5.08613245672413,4.41427734726289,20.616519748436,20.516203521063,0.100316227373
"Plethodon jordani","35.113_-84.059","35.12_-83.336",544,951,26.1888898787455,24.8500598747145,26.1888898787455,24.8500598747145,65839.0919765537,1.338830004031,1.338830004031,23.0185750127487,21.1226550569745,1.8959199557742
"Plethodon jordani","35.113_-84.059","35.219_-82.778",544,757,26.1888898787455,25.5773655838988,26.1888898787455,25.5773655838988,117168.678888551,0.611524294846706,0.611524294846706,23.0185750127487,21.0921202909934,1.9264547217553
"Plethodon jordani","35.113_-84.059","35.827_-83.507",544,339,26.1888898787455,28.2160598747145,26.1888898787455,28.2160598747145,93924.4083286628,2.027169995969,2.027169995969,23.0185750127487,23.1254336236987,0.106858610950002
"Plethodon jordani","35.113_-84.059","36.09_-81.836",544,1429,26.1888898787455,21.1890806149298,26.1888898787455,21.1890806149298,228712.282986026,4.99980926381572,4.99980926381572,23.0185750127487,19.0142179425273,4.0043570702214
"Plethodon jordani","35.12_-83.336","35.219_-82.778",951,757,24.8500598747145,25.5773655838988,24.8500598747145,25.5773655838988,51959.1650754703,0.727305709184289,0.727305709184289,21.1226550569745,21.0921202909934,0.0305347659811019
"Plethodon jordani","35.12_-83.336","35.827_-83.507",951,339,24.8500598747145,28.2160598747145,24.8500598747145,28.2160598747145,80215.0692752316,3.366,3.366,21.1226550569745,23.1254336236987,2.0027785667242
"Plethodon jordani","35.12_-83.336","36.09_-81.836",951,1429,24.8500598747145,21.1890806149298,24.8500598747145,21.1890806149298,173463.632130374,3.66097925978472,3.66097925978472,21.1226550569745,19.0142179425273,2.1084371144472
"Plethodon jordani","35.219_-82.778","35.827_-83.507",757,339,25.5773655838988,28.2160598747145,25.5773655838988,28.2160598747145,94568.0490196672,2.63869429081571,2.63869429081571,21.0921202909934,23.1254336236987,2.0333133327053
"Plethodon jordani","35.219_-82.778","36.09_-81.836",757,1429,25.5773655838988,21.1890806149298,25.5773655838988,21.1890806149298,129076.57020891,4.38828496896901,4.38828496896901,21.0921202909934,19.0142179425273,2.0779023484661
"Plethodon jordani","35.827_-83.507","36.09_-81.836",339,1429,28.2160598747145,21.1890806149298,28.2160598747145,21.1890806149298,153386.159577398,7.02697925978472,7.02697925978472,23.1254336236987,19.0142179425273,4.1112156811714
"Pleurodema thaul","-27.40019_-70.26691","-27.35388_-70.34879",NA,NA,20.0589642611417,20.0589642611417,20.0589642611417,20.0589642611417,9596.27944952827,0,0,NA,NA,NA
"Pogonichthys macrolepidotus","38.13_-121.57","38.23_-122.03",NA,NA,26.3136854691939,24.01932331432,26.3136854691939,24.01932331432,41763.2777186639,2.29436215487394,2.29436215487394,NA,NA,NA
"Pomoxis annularis","39.4_-106.51","42.08_-81.34",NA,NA,6.88716278076174,24.8923674149947,6.88716278076174,24.8923674149947,2135916.15559969,18.0052046342329,18.0052046342329,NA,NA,NA
"Pomoxis nigromaculatus","46.78_-94.7","42.08_-81.34",NA,NA,12.8226617986506,24.8923674149947,12.8226617986506,24.8923674149947,1181821.36355308,12.0697056163441,12.0697056163441,NA,NA,NA
"Pomoxis nigromaculatus","46.78_-94.7","40.2_-89.47",NA,NA,12.8226617986506,22.0383746060458,12.8226617986506,22.0383746060458,845075.970117197,9.21571280739524,9.21571280739524,NA,NA,NA
"Pomoxis nigromaculatus","42.08_-81.34","40.2_-89.47",NA,NA,24.8923674149947,22.0383746060458,24.8923674149947,22.0383746060458,712653.477322394,2.85399280894887,2.85399280894887,NA,NA,NA
"Pseudacris crucifer","39.965_-74.312","47.165_-95.197",23,488,NA,20.8711059994759,NA,20.8711059994759,1857807.43565695,NA,NA,23.5750802057652,20.82182553436,2.7532546714052
"Pseudacris regilla","34_-117.689","35_-120.087",304.8,2743.2,29.7017933418428,11.4014173028179,29.7017933418428,9.7241403459053,246545.900819641,18.3003760390249,19.9776529959375,25.1722864476322,20.1393266336356,5.0329598139966
"Pseudacris regilla","34_-117.689","46.77_-113.714",304.8,1053,29.7017933418428,24.5659887835211,29.7017933418428,24.5659887835211,1460442.83927912,5.1358045583217,5.1358045583217,25.1722864476322,17.5551768131758,7.6171096344564
"Pseudacris regilla","35_-120.087","46.77_-113.714",2743.2,1053,11.4014173028179,24.5659887835211,9.7241403459053,24.5659887835211,1414551.70448521,13.1645714807032,14.8418484376158,20.1393266336356,17.5551768131758,2.5841498204598
"Pseudacris triseriata","39.11_-105.36","39.84_-105.1",2121,2359,21.4923859478662,7.88338606837482,21.4923859478662,7.88338606837482,84278.2370587255,13.6089998794913,13.6089998794913,22.9378556283479,29.305275617687,6.3674199893391
"Pseudacris triseriata","39.11_-105.36","40.62_-105.14",2121,1542,21.4923859478662,24.6584709206068,21.4923859478662,24.6584709206068,169140.045684332,3.16608497274061,3.16608497274061,22.9378556283479,28.7373114788502,5.7994558505023
"Pseudacris triseriata","39.11_-105.36","40.68_-105.39",2121,2207,21.4923859478662,21.0009709206068,21.4923859478662,21.0009709206068,174790.37717706,0.491415027259389,0.491415027259389,22.9378556283479,24.5763196446323,1.6384640162844
"Pseudacris triseriata","39.11_-105.36","41.26_-111.79",2121,1547,21.4923859478662,24.9073354540648,21.4923859478662,24.9073354540648,596715.021660464,3.41494950619865,3.41494950619865,22.9378556283479,29.4569112787294,6.5190556503815
"Pseudacris triseriata","39.11_-105.36","40.529_-74.64",2121,24,21.4923859478662,28.5164983538751,21.4923859478662,28.5164983538751,2618038.85039563,7.02411240600897,7.02411240600897,22.9378556283479,27.4211874947219,4.483331866374
"Pseudacris triseriata","39.11_-105.36","40.696_-105.594",2121,2205,21.4923859478662,21.0119709206068,21.4923859478662,21.0119709206068,177679.7523617,0.48041502725939,0.48041502725939,22.9378556283479,22.2294726950417,0.708382933306201
"Pseudacris triseriata","39.11_-105.36","42.779_-96.929",2121,374,21.4923859478662,28.1527291689775,21.4923859478662,28.1527291689775,817575.769999358,6.6603432211113,6.6603432211113,22.9378556283479,32.2270201308813,9.2891645025334
"Pseudacris triseriata","39.11_-105.36","40.55_-105.017",2121,1481,21.4923859478662,24.9939709206068,21.4923859478662,24.9939709206068,162959.396687243,3.50158497274061,3.50158497274061,22.9378556283479,28.7419185389364,5.8040629105885
"Pseudacris triseriata","39.11_-105.36","40.6_-105.017",2121,1519,21.4923859478662,24.7849709206068,21.4923859478662,24.7849709206068,168435.629922719,3.29258497274061,3.29258497274061,22.9378556283479,28.7386429409294,5.8007873125815
"Pseudacris triseriata","39.11_-105.36","34.683_-82.837",2121,232,21.4923859478662,28.5790260122623,21.4923859478662,28.5790260122623,2058904.88345863,7.08664006439611,7.08664006439611,22.9378556283479,28.7793398569452,5.8414842285973
"Pseudacris triseriata","39.84_-105.1","40.62_-105.14",2359,1542,7.88338606837482,24.6584709206068,7.88338606837482,24.6584709206068,86895.7223858648,16.7750848522319,16.7750848522319,29.305275617687,28.7373114788502,0.5679641388368
"Pseudacris triseriata","39.84_-105.1","40.68_-105.39",2359,2207,7.88338606837482,21.0009709206068,7.88338606837482,21.0009709206068,96698.9663977285,13.1175848522319,13.1175848522319,29.305275617687,24.5763196446323,4.7289559730547
"Pseudacris triseriata","39.84_-105.1","41.26_-111.79",2359,1547,7.88338606837482,24.9073354540648,7.88338606837482,24.9073354540648,587361.171786637,17.02394938569,17.02394938569,29.305275617687,29.4569112787294,0.151635661042402
"Pseudacris triseriata","39.84_-105.1","40.529_-74.64",2359,24,7.88338606837482,28.5164983538751,7.88338606837482,28.5164983538751,2578663.11037679,20.6331122855003,20.6331122855003,29.305275617687,27.4211874947219,1.8840881229651
"Pseudacris triseriata","39.84_-105.1","40.696_-105.594",2359,2205,7.88338606837482,21.0119709206068,7.88338606837482,21.0119709206068,104118.450986744,13.1285848522319,13.1285848522319,29.305275617687,22.2294726950417,7.0758029226453
"Pseudacris triseriata","39.84_-105.1","42.779_-96.929",2359,374,7.88338606837482,28.1527291689775,7.88338606837482,28.1527291689775,757084.257704985,20.2693431006026,20.2693431006026,29.305275617687,32.2270201308813,2.9217445131943
"Pseudacris triseriata","39.84_-105.1","40.55_-105.017",2359,1481,7.88338606837482,24.9939709206068,7.88338606837482,24.9939709206068,79351.3070597057,17.1105848522319,17.1105848522319,29.305275617687,28.7419185389364,0.563357078750599
"Pseudacris triseriata","39.84_-105.1","40.6_-105.017",2359,1519,7.88338606837482,24.7849709206068,7.88338606837482,24.7849709206068,84896.4489461443,16.9015848522319,16.9015848522319,29.305275617687,28.7386429409294,0.5666326767576
"Pseudacris triseriata","39.84_-105.1","34.683_-82.837",2359,232,7.88338606837482,28.5790260122623,7.88338606837482,28.5790260122623,2048116.91618427,20.6956399438874,20.6956399438874,29.305275617687,28.7793398569452,0.525935760741799
"Pseudacris triseriata","40.62_-105.14","40.68_-105.39",1542,2207,24.6584709206068,21.0009709206068,24.6584709206068,21.0009709206068,22145.8273848339,3.6575,3.6575,28.7373114788502,24.5763196446323,4.1609918342179
"Pseudacris triseriata","40.62_-105.14","41.26_-111.79",1542,1547,24.6584709206068,24.9073354540648,24.6584709206068,24.9073354540648,563577.595879721,0.248864533458036,0.248864533458036,28.7373114788502,29.4569112787294,0.719599799879202
"Pseudacris triseriata","40.62_-105.14","40.529_-74.64",1542,24,24.6584709206068,28.5164983538751,24.6584709206068,28.5164983538751,2565838.72279194,3.85802743326836,3.85802743326836,28.7373114788502,27.4211874947219,1.3161239841283
"Pseudacris triseriata","40.62_-105.14","40.696_-105.594",1542,2205,24.6584709206068,21.0119709206068,24.6584709206068,21.0119709206068,39261.8446202984,3.6465,3.6465,28.7373114788502,22.2294726950417,6.5078387838085
"Pseudacris triseriata","40.62_-105.14","42.779_-96.929",1542,374,24.6584709206068,28.1527291689775,24.6584709206068,28.1527291689775,723175.474770585,3.49425824837069,3.49425824837069,28.7373114788502,32.2270201308813,3.4897086520311
"Pseudacris triseriata","40.62_-105.14","40.55_-105.017",1542,1481,24.6584709206068,24.9939709206068,24.6584709206068,24.9939709206068,12994.2180878226,0.3355,0.3355,28.7373114788502,28.7419185389364,0.00460706008620093
"Pseudacris triseriata","40.62_-105.14","40.6_-105.017",1542,1519,24.6584709206068,24.7849709206068,24.6584709206068,24.7849709206068,10630.3703376963,0.1265,0.1265,28.7373114788502,28.7386429409294,0.00133146207920021
"Pseudacris triseriata","40.62_-105.14","34.683_-82.837",1542,232,24.6584709206068,28.5790260122623,24.6584709206068,28.5790260122623,2067071.5889736,3.9205550916555,3.9205550916555,28.7373114788502,28.7793398569452,0.0420283780950008
"Pseudacris triseriata","40.68_-105.39","41.26_-111.79",2207,1547,21.0009709206068,24.9073354540648,21.0009709206068,24.9073354540648,541667.505118606,3.90636453345804,3.90636453345804,24.5763196446323,29.4569112787294,4.8805916340971
"Pseudacris triseriata","40.68_-105.39","40.529_-74.64",2207,24,21.0009709206068,28.5164983538751,21.0009709206068,28.5164983538751,2585506.55598828,7.51552743326836,7.51552743326836,NA,NA,NA
"Pseudacris triseriata","40.68_-105.39","40.696_-105.594",2207,2205,21.0009709206068,21.0119709206068,21.0009709206068,21.0119709206068,17311.5724149445,0.0109999999999992,0.0109999999999992,24.5763196446323,22.2294726950417,2.3468469495906
"Pseudacris triseriata","40.68_-105.39","42.779_-96.929",2207,374,21.0009709206068,28.1527291689775,21.0009709206068,28.1527291689775,740339.920512272,7.15175824837069,7.15175824837069,24.5763196446323,32.2270201308813,7.650700486249
"Pseudacris triseriata","40.68_-105.39","40.55_-105.017",2207,1481,21.0009709206068,24.9939709206068,21.0009709206068,24.9939709206068,34682.883267779,3.993,3.993,24.5763196446323,28.7419185389364,4.1655988943041
"Pseudacris triseriata","40.68_-105.39","40.6_-105.017",2207,1519,21.0009709206068,24.7849709206068,21.0009709206068,24.7849709206068,32742.0739153564,3.784,3.784,24.5763196446323,28.7386429409294,4.1623232962971
"Pseudacris triseriata","40.68_-105.39","34.683_-82.837",2207,232,21.0009709206068,28.5790260122623,21.0009709206068,28.5790260122623,2089091.10081684,7.5780550916555,7.5780550916555,24.5763196446323,28.7793398569452,4.2030202123129
"Pseudacris triseriata","41.26_-111.79","40.529_-74.64",1547,24,24.9073354540648,28.5164983538751,24.9073354540648,28.5164983538751,3103116.35284652,3.60916289981033,3.60916289981033,NA,NA,NA
"Pseudacris triseriata","41.26_-111.79","40.696_-105.594",1547,2205,24.9073354540648,21.0119709206068,24.9073354540648,21.0119709206068,524379.86416535,3.89536453345804,3.89536453345804,29.4569112787294,22.2294726950417,7.2274385836877
"Pseudacris triseriata","41.26_-111.79","42.779_-96.929",1547,374,24.9073354540648,28.1527291689775,24.9073354540648,28.1527291689775,1238942.61454231,3.24539371491266,3.24539371491266,29.4569112787294,32.2270201308813,2.7701088521519
"Pseudacris triseriata","41.26_-111.79","40.55_-105.017",1547,1481,24.9073354540648,24.9939709206068,24.9073354540648,24.9939709206068,575147.706751906,0.0866354665419635,0.0866354665419635,29.4569112787294,28.7419185389364,0.714992739793001
"Pseudacris triseriata","41.26_-111.79","40.6_-105.017",1547,1519,24.9073354540648,24.7849709206068,24.9073354540648,24.7849709206068,574197.087308591,0.122364533458036,0.122364533458036,29.4569112787294,28.7386429409294,0.718268337800001
"Pseudacris triseriata","41.26_-111.79","34.683_-82.837",1547,232,24.9073354540648,28.5790260122623,24.9073354540648,28.5790260122623,2630363.43896655,3.67169055819747,3.67169055819747,29.4569112787294,28.7793398569452,0.677571421784201
"Pseudacris triseriata","40.529_-74.64","40.696_-105.594",24,2205,28.5164983538751,21.0119709206068,28.5164983538751,21.0119709206068,2602171.63195108,7.50452743326836,7.50452743326836,27.4211874947219,22.2294726950417,5.1917147996802
"Pseudacris triseriata","40.529_-74.64","42.779_-96.929",24,374,28.5164983538751,28.1527291689775,28.5164983538751,28.1527291689775,1865170.94897158,0.363769184897667,0.363769184897667,27.4211874947219,32.2270201308813,4.8058326361594
"Pseudacris triseriata","40.529_-74.64","40.55_-105.017",24,1481,28.5164983538751,24.9939709206068,28.5164983538751,24.9939709206068,2556934.12874255,3.52252743326836,3.52252743326836,27.4211874947219,28.7419185389364,1.3207310442145
"Pseudacris triseriata","40.529_-74.64","40.6_-105.017",24,1519,28.5164983538751,24.7849709206068,28.5164983538751,24.7849709206068,2555977.36516149,3.73152743326836,3.73152743326836,27.4211874947219,28.7386429409294,1.3174554462075
"Pseudacris triseriata","40.529_-74.64","34.683_-82.837",24,232,28.5164983538751,28.5790260122623,28.5164983538751,28.5790260122623,971848.675717972,0.0625276583871432,0.0625276583871432,27.4211874947219,28.7793398569452,1.3581523622233
"Pseudacris triseriata","40.696_-105.594","42.779_-96.929",2205,374,21.0119709206068,28.1527291689775,21.0119709206068,28.1527291689775,755785.592980309,7.14075824837069,7.14075824837069,22.2294726950417,32.2270201308813,9.9975474358396
"Pseudacris triseriata","40.696_-105.594","40.55_-105.017",2205,1481,21.0119709206068,24.9939709206068,21.0119709206068,24.9939709206068,51389.8456095975,3.982,3.982,22.2294726950417,28.7419185389364,6.5124458438947
"Pseudacris triseriata","40.696_-105.594","40.6_-105.017",2205,1519,21.0119709206068,24.7849709206068,21.0119709206068,24.7849709206068,49891.8401006515,3.773,3.773,22.2294726950417,28.7386429409294,6.5091702458877
"Pseudacris triseriata","40.696_-105.594","34.683_-82.837",2205,232,21.0119709206068,28.5790260122623,21.0119709206068,28.5790260122623,2106326.19080394,7.5670550916555,7.5670550916555,22.2294726950417,28.7793398569452,6.5498671619035
"Pseudacris triseriata","42.779_-96.929","40.55_-105.017",374,1481,28.1527291689775,24.9939709206068,28.1527291689775,24.9939709206068,716551.434761258,3.1587582483707,3.1587582483707,32.2270201308813,28.7419185389364,3.4851015919449
"Pseudacris triseriata","42.779_-96.929","40.6_-105.017",374,1519,28.1527291689775,24.7849709206068,28.1527291689775,24.7849709206068,714403.121542281,3.36775824837069,3.36775824837069,32.2270201308813,28.7386429409294,3.4883771899519
"Pseudacris triseriata","42.779_-96.929","34.683_-82.837",374,232,28.1527291689775,28.5790260122623,28.1527291689775,28.5790260122623,1516412.49896373,0.42629684328481,0.42629684328481,32.2270201308813,28.7793398569452,3.4476802739361
"Pseudacris triseriata","40.55_-105.017","40.6_-105.017",1481,1519,24.9939709206068,24.7849709206068,24.9939709206068,24.7849709206068,5565.97453966404,0.209,0.209,28.7419185389364,28.7386429409294,0.00327559800700072
"Pseudacris triseriata","40.55_-105.017","34.683_-82.837",1481,232,24.9939709206068,28.5790260122623,24.9939709206068,28.5790260122623,2055333.49366115,3.58505509165551,3.58505509165551,28.7419185389364,28.7793398569452,0.0374213180087999
"Pseudacris triseriata","40.6_-105.017","34.683_-82.837",1519,232,24.7849709206068,28.5790260122623,24.7849709206068,28.5790260122623,2056441.74392129,3.7940550916555,3.7940550916555,28.7386429409294,28.7793398569452,0.0406969160158006
