internalTaxonId,scientificName,name,language,main
164208,Typha domingensis,Chang Bao Xiang Pu,Chinese,false
164208,Typha domingensis,Dees,Arabic,false
164208,Typha domingensis,Massette Australe,French,false
164208,Typha domingensis,Southern Cat-tail,English,true
41688,Ursus arctos,Grizzly Bear,English,false
41688,Ursus arctos,Oso Pardo,Spanish; Castilian,false
41688,Ursus arctos,Ours brun,French,false
41688,Ursus arctos,Brown Bear,English,true
151913,Opuntia fragilis,Brittle Cactus,English,false
151913,Opuntia fragilis,Brittle Pricklypear,English,false
151913,Opuntia fragilis,Fragile Cactus,English,false
151913,Opuntia fragilis,Jumping Cactus,English,false
151913,Opuntia fragilis,Little Pricklypear,English,false
151913,Opuntia fragilis,Brittle Prickly-pear,English,true
42456,Marmota caligata,Montague Island Hoary Marmot,English,false
42456,Marmota caligata,Hoary Marmot,English,true
123321057,Anotopterus nikparini,North Pacific Daggertooth,English,true
39342,Lamna ditropis,"Тихоокеанская сельдевая акула, лососевая акула",Russian,false
39342,Lamna ditropis,Salmon Shark,English,true
125433585,Montagnea radiosa,Czernidłaczek piaskowy,Polish,false
125433585,Montagnea radiosa,Montagniówka piaskowa,Polish,false
125433585,Montagnea radiosa,Květka písečná,Czech,true
193546,Acer glabrum,Rocky Mountain Maple,English,true
22689055,Bubo scandiacus,Snowy Owl,English,true
68064111,Lampadena urophaos,Sunbeam Lampfish,English,true
129299900,Ceratoscopelus townsendi,Fangtooth Lanternfish,English,false
129299900,Ceratoscopelus townsendi,Dogtooth Lampfish,English,true
129300299,Lampanyctus acanthurus,Spinytail Lanternfish,English,true
129394449,Lampanyctus ritteri,Broadfin Lampfish,English,true
129511181,Stenobrachius nannochir,Garnet Lanternfish,English,true
129511170,Stenobrachius leucopsarus,Northern Lampfish,English,true
191292,Pimephales promelas,Fathead Minnow,English,true
22680874,Sphyrapicus ruber,Red-breasted Sapsucker,English,true
62204,Rhinichthys cataractae,Longnose Dace,English,true
22705182,Vireo huttoni,Hutton's Vireo,English,true
22705783,Perisoreus canadensis,Gray Jay,English,false
22705783,Perisoreus canadensis,Grey Jay,English,true
22705909,Nucifraga columbiana,Clark's Nutcracker,English,true
130286297,Diaphus theta,California Headlightfish,English,true
130350511,Protomyctophum crockeri,California Flashlightfish,English,true
130351028,Protomyctophum thompsoni,Bigeye Lanternfish,English,true
130352266,Symbolophorus californiensis,Bigfin Lanternfish,English,true
130353171,Tarletonbeania crenularis,Blue Lanternfish,English,true
130353324,Tarletonbeania taylori,North Pacific Lanternfish,English,true
2475,Balaenoptera borealis,보리고래,Korean,false
2475,Balaenoptera borealis,Baleia Sei,Portuguese,false
2475,Balaenoptera borealis,Ballena Sei,Spanish; Castilian,false
2475,Balaenoptera borealis,イワシクジラ (Iwashi Kujira),Japanese,false
2475,Balaenoptera borealis,Rorcual Boreal,Spanish; Castilian,false
2475,Balaenoptera borealis,Rorcual Norteño,Spanish; Castilian,false
2475,Balaenoptera borealis,Rorqual Boréal,French,false
2475,Balaenoptera borealis,Rorqual Sei,French,false
2475,Balaenoptera borealis,Seiwal,German,false
2475,Balaenoptera borealis,Sei Whale,English,true
192929,Cymatogaster aggregata,Shiner Perch,English,true
22720702,Hesperiphona vespertina,Evening Grosbeak,English,true
22688296,Selasphorus rufus,Rufous Hummingbird,English,true
22686440,Cypseloides niger,Black Swift,English,false
22686440,Cypseloides niger,Black Swift,English,true
22679500,Bonasa umbellus,Ruffed Grouse,English,true
22679603,Callipepla californica,California Quail,English,true
22679896,Anser caerulescens,Snow Goose,English,true
22679935,Branta canadensis,Canada Goose,English,true
22689507,Asio otus,Northern Long-eared Owl,English,true
22693424,Calidris ptilocnemis,Rock Sandpiper,English,true
22694924,Cerorhinca monocerata,Rhinoceros Auklet,English,true
22697627,Cathartes aura,Turkey Vulture,English,true
22697829,Gavia stellata,Red-throated Diver,English,false
22697829,Gavia stellata,Plongeon catmarin,French,false
22697829,Gavia stellata,Red-throated Loon,English,true
22705990,Corvus brachyrhynchos,American Crow,English,true
22720563,Haemorhous mexicanus,House Finch,English,true
22721830,Geothlypis tolmiei,MacGillivray's Warbler,English,true
22722057,Icteria virens,Yellow-breasted Chat,English,true
22724191,Agelaius phoeniceus,Red-winged Blackbird,English,true
61752071,Bubo virginianus,Great Horned Owl,English,true
102998555,Alauda arvensis,Skylark,English,false
102998555,Alauda arvensis,Sky Lark,English,false
102998555,Alauda arvensis,Alouette des champs,French,false
102998555,Alauda arvensis,قبّرة الحقول,Arabic,false
102998555,Alauda arvensis,Eurasian Skylark,English,true
103881682,Catharus ustulatus,Russet-backed Thrush,English,true
22679473,Lagopus leucura,White-tailed Ptarmigan,English,true
22680485,Mergus serrator,Red-breasted Merganser,English,true
22680492,Mergus merganser,Goosander,English,false
22680492,Mergus merganser,Goosander,English,true
22694629,Sterna paradisaea,Sterne arctique,French,false
22694629,Sterna paradisaea,Arctic Tern,English,true
22696606,Podiceps auritus,Slavonian Grebe,English,false
22696606,Podiceps auritus,Zampullín cuellirrojo,Spanish; Castilian,false
22696606,Podiceps auritus,Horned Grebe,English,true
22708587,Myadestes townsendi,Townsend's Solitaire,English,true
22711196,Sitta canadensis,Red-breasted Nuthatch,English,true
22711377,Thryomanes bewickii,Bewick's Wren,English,true
22712028,Psaltriparus minimus,Bushtit,English,false
22712028,Psaltriparus minimus,American Bushtit,English,true
22712594,Regulus satrapa,Golden-crowned Kinglet,English,true
22720482,Leucosticte tephrocotis,Gray-crowned Rosy-finch,English,false
22720482,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,English,false
22720482,Leucosticte tephrocotis,Grey-crowned Rosy Finch,English,false
22720482,Leucosticte tephrocotis,Grey-crowned Rosy-Finch,English,true
22720625,Pinicola enucleator,Pine Grosbeak,English,true
22721070,Melospiza georgiana,Swamp Sparrow,English,true
22721085,Zonotrichia albicollis,White-throated Sparrow,English,true
22721159,Passerella arborea,American Tree Sparrow,English,true
22721162,Spizella passerina,Chipping Sparrow,English,true
22724256,Sturnella neglecta,Western Meadowlark,English,true
22724354,Molothrus ater,Brown-headed Cowbird,English,true
22727750,Oxyura jamaicensis,Ruddy Duck,English,true
103779230,Passerella unalaschcensis,Sooty Fox-sparrow,English,true
22693363,Calidris canutus,Knot,English,false
22693363,Calidris canutus,Lesser Knot,English,false
22693363,Calidris canutus,Bécasseau maubèche,French,false
22693363,Calidris canutus,Red Knot,English,true
132438298,Hydrobates leucorhous,Leach's Storm Petrel,English,false
132438298,Hydrobates leucorhous,Leach's Storm-Petrel,English,false
132438298,Hydrobates leucorhous,Paíño boreal,Spanish; Castilian,false
132438298,Hydrobates leucorhous,Pétrel cul-blanc,French,false
132438298,Hydrobates leucorhous,Leach's Storm-petrel,English,true
22680398,Aythya marila,Scaup,English,false
22680398,Aythya marila,Greater Scaup,English,true
22680423,Histrionicus histrionicus,Harlequin,English,false
22680423,Histrionicus histrionicus,Harlequin Duck,English,true
22680441,Melanitta perspicillata,Surf Scoter,English,true
22680455,Bucephala clangula,Goldeneye,English,false
22680455,Bucephala clangula,Common Goldeneye,English,true
22680459,Bucephala islandica,Barrow's Goldeneye,English,true
22694317,Larus delawarensis,Goéland à bec cerclé,French,false
22694317,Larus delawarensis,Ring-billed Gull,English,true
22694321,Larus californicus,California Gull,English,true
22694334,Larus glaucescens,Glaucous-winged Gull,English,true
22694337,Larus occidentalis,Western Gull,English,true
22694343,Larus hyperboreus,Glaucous Gull,English,true
22694432,Larus philadelphia,Mouette de Bonaparte,French,false
22694432,Larus philadelphia,Bonaparte's Gull,English,true
22694479,Xema sabini,Mouette de Sabine,French,false
22694479,Xema sabini,Sabine's Gull,English,true
22694841,Uria aalge,Common Murre,English,false
22694841,Uria aalge,Guillemot,English,false
22694841,Uria aalge,Guillemot de Troïl,French,false
22694841,Uria aalge,Common Murre,English,true
22694864,Cepphus columba,Pigeon Guillemot,English,true
22694896,Synthliboramphus antiquus,Ancient Murrelet,English,true
22694903,Ptychoramphus aleuticus,Alcita de Cassin,Spanish; Castilian,false
22694903,Ptychoramphus aleuticus,Alcita oscura,Spanish; Castilian,false
22694903,Ptychoramphus aleuticus,Alcuela oscura,Spanish; Castilian,false
22694903,Ptychoramphus aleuticus,Mérgulo sombrío,Spanish; Castilian,false
22694903,Ptychoramphus aleuticus,Cassin's Auklet,English,true
22696599,Podiceps grisegena,Red-necked Grebe,English,true
22696610,Podiceps nigricollis,Eared Grebe,English,false
22696610,Podiceps nigricollis,Grèbe à cou noir,French,false
22696610,Podiceps nigricollis,Black-necked Grebe,English,true
22697839,Gavia pacifica,Pacific Loon,English,true
22697842,Gavia immer,Great Northern Diver,English,false
22697842,Gavia immer,Great Northern Loon,English,false
22697842,Gavia immer,Common Loon,English,true
22697847,Gavia adamsii,White-billed Diver,English,false
22697847,Gavia adamsii,Yellow-billed Diver,English,false
22697847,Gavia adamsii,colimbo de Adams,Spanish; Castilian,false
22697847,Gavia adamsii,Tuulik,Inupiaq,false
22697847,Gavia adamsii,Yellow-billed Loon,English,true
22697866,Fulmarus glacialis,Fulmar,English,false
22697866,Fulmarus glacialis,Northern Fulmar,English,true
22698182,Ardenna bulleri,Pardela Dorsigrís,Spanish; Castilian,false
22698182,Ardenna bulleri,Buller's Shearwater,English,true
22698195,Ardenna creatopus,Pink-footed Shearwater,English,true
22698216,Ardenna tenuirostris,Short-tailed Shearwater,English,true
22698335,Phoebastria albatrus,Short-tailed Albatross,English,true
22698572,Hydrobates furcatus,Fork-tailed Storm Petrel,English,false
22698572,Hydrobates furcatus,Fork-tailed Storm-Petrel,English,false
22698572,Hydrobates furcatus,Fork-tailed Storm-petrel,English,true
22732425,Melanitta americana,American Scoter,English,false
22732425,Melanitta americana,Black Scoter,English,true
22734194,Melanitta deglandi,White-winged Scoter,English,false
22734194,Melanitta deglandi,White-winged Scoter,English,true
22696776,Nannopterum auritus,Double-crested Cormorant,English,true
22696753,Urile penicillatus,Brown Cormorant,English,false
22696753,Urile penicillatus,Pencilled Cormorant,English,false
22696753,Urile penicillatus,Townsend's Cormorant,English,false
22696753,Urile penicillatus,Tufted Cormorant,English,false
22696753,Urile penicillatus,Cormoran de Brandt,French,false
22696753,Urile penicillatus,Cormoran sargento,Spanish; Castilian,false
22696753,Urile penicillatus,Pinselkormoran,German,false
22696753,Urile penicillatus,Pinselscharbe,German,false
22696753,Urile penicillatus,Brandt's Cormorant,English,true
22710886,Sturnus vulgaris,European Starling,English,false
22710886,Sturnus vulgaris,Starling,English,false
22710886,Sturnus vulgaris,Etourneau sansonnet,French,false
22710886,Sturnus vulgaris,الزرزور,Arabic,false
22710886,Sturnus vulgaris,Common Starling,English,true
22708556,Sialia currucoides,Mountain Bluebird,English,true
22712252,Hirundo rustica,European Swallow,English,false
22712252,Hirundo rustica,Swallow,English,false
22712252,Hirundo rustica,Hirondelle de cheminée,French,false
22712252,Hirundo rustica," الخطاف, الخطاف الرقيعي, الرقيعي, السنونو",Arabic,false
22712252,Hirundo rustica,Barn Swallow,English,true
22717434,Eremophila alpestris,Shore Lark,English,false
22717434,Eremophila alpestris,Horned Lark,English,true
155115462,Vireo olivaceus,Red-eyed Vireo,English,true
22699889,Sayornis saya,Say's Phoebe,English,true
22699871,Empidonax difficilis,Pacific-slope Flycatcher,English,true
138330030,Suillus lakei,Western Painted Suillus,English,true
22696631,Aechmophorus occidentalis,Western Grebe,English,true
140348014,Bertella idiomorpha,Spikehead Dreamer,English,true
140349619,Oneirodes thompsoni,Alaska Dreamer,English,false
140349619,Oneirodes thompsoni,Spiny Dreamer,English,true
141481460,Embiotoca lateralis,Striped Surfperch,English,true
55997823,Cervus canadensis,Alashan Wapiti,English,false
55997823,Cervus canadensis,Izubra/Manchurian Wapiti,English,false
55997823,Cervus canadensis,McNeill’s Deer,English,false
55997823,Cervus canadensis,Merriam’s Wapiti,English,false
55997823,Cervus canadensis,Shou,English,false
55997823,Cervus canadensis,Siberian Wapiti,English,false
55997823,Cervus canadensis,Tien Shan Wapiti,English,false
55997823,Cervus canadensis,Tule Elk,English,false
55997823,Cervus canadensis,Cerf Wapiti,French,false
55997823,Cervus canadensis,Uapití,Spanish; Castilian,false
55997823,Cervus canadensis,Wapiti,English,true
18596,Pseudorca crassidens,Faux-orque,French,false
18596,Pseudorca crassidens,Orca Falsa,Spanish; Castilian,false
18596,Pseudorca crassidens,False Killer Whale,English,true
147129245,Arrhenia discorosea,Аррения розоводисковая,Russian,false
147129245,Arrhenia discorosea,Kalichovka fialovoružová,Slovak,true
147135428,Baeospora myriadophylla,Violettblättriges Tausendblatt,German,true
147158431,Catathelasma imperiale,Dwupierścieniak cesarski,Polish,false
147158431,Catathelasma imperiale,Hiidloorik,Estonian,false
147158431,Catathelasma imperiale,Keisersopp,Norwegian,false
147158431,Catathelasma imperiale,Náramkovec Císařský,Czech,false
147158431,Catathelasma imperiale,Náramkovka Cisárska,Slovak,false
147158431,Catathelasma imperiale,Wurzel-Möhrling,German,false
147158431,Catathelasma imperiale,Imperial Mushroom,English,true
147440561,Pseudoplectania melaena,Misôčka Tmavá,Slovak,false
147440561,Pseudoplectania melaena,Ušíčko Jedlové,Czech,false
147440561,Pseudoplectania melaena,Gestielter Tannen-Schwarzborstling,German,true
22680247,Spatula clypeata,Shoveler,English,false
22680247,Spatula clypeata,Canard souchet,French,false
22680247,Spatula clypeata,"أبو مجرف, أ الكيش",Arabic,false
22680247,Spatula clypeata,Northern Shoveler,English,true
22680301,Anas acuta,Pintail,English,false
22680301,Anas acuta,Canard pilet,French,false
22680301,Anas acuta,البلبول الشائع,Arabic,false
22680301,Anas acuta,Northern Pintail,English,true
22720560,Haemorhous cassinii,Cassin's Finch,English,true
22698209,Ardenna grisea,Fardela negra,Spanish; Castilian,false
22698209,Ardenna grisea,Pardela oscura,Spanish; Castilian,false
22698209,Ardenna grisea,Pardela sombría,Spanish; Castilian,false
22698209,Ardenna grisea,Puffin fuligineux,French,false
22698209,Ardenna grisea,جلم اسحم,Arabic,false
22698209,Ardenna grisea,Sooty Shearwater,English,true
22693749,Pluvialis squatarola,Black-bellied Plover,English,false
22693749,Pluvialis squatarola,Pluvier argenté,French,false
22693749,Pluvialis squatarola,الزقزاق الرمادي,Arabic,false
22693749,Pluvialis squatarola,Grey Plover,English,true
22725044,Acanthis flammea,Common Redpoll,English,false
22725044,Acanthis flammea,Redpoll,English,true
22734130,Accipiter striatus,Sharp-shinned Hawk,English,true
22694870,Brachyramphus marmoratus,Marbled Murrelet,English,true
22718575,Anthus rubescens,American Pipit,English,false
22718575,Anthus rubescens,Buff-bellied Pipit,English,true
22729717,Anas crecca,Eurasian Teal,English,false
22729717,Anas crecca,Green-winged Teal,English,false
22729717,Anas crecca,Teal,English,false
22729717,Anas crecca,Sarcelle d'hiver,French,false
22729717,Anas crecca,الحذف الشتوي,Arabic,false
22729717,Anas crecca,Common Teal,English,true
22698350,Phoebastria nigripes,Black-footed Albatross,English,true
22680186,Anas platyrhynchos,Common Mallard,English,false
22680186,Anas platyrhynchos,Northern Mallard,English,false
22680186,Anas platyrhynchos,Canard colvert,French,false
22680186,Anas platyrhynchos,"البُركة,  الخضيري",Arabic,false
22680186,Anas platyrhynchos,Mallard,English,true
22698188,Ardenna carneipes,Pardela negruzca,Spanish; Castilian,false
22698188,Ardenna carneipes,Pardela paticlara,Spanish; Castilian,false
22698188,Ardenna carneipes,Puffin à pieds pâles,French,false
22698188,Ardenna carneipes,جلم لحمي القدمين,Arabic,false
22698188,Ardenna carneipes,Flesh-footed Shearwater,English,true
22697109,Bubulcus ibis,Héron garde-boeufs,French,false
22697109,Bubulcus ibis, أبوقردان,Arabic,false
22697109,Bubulcus ibis,Cattle Egret,English,true
22693427,Calidris alpina,Bécasseau variable,French,false
22693427,Calidris alpina, الطيطوى الداكنة,Arabic,false
22693427,Calidris alpina,Dunlin,English,true
22694787,Chlidonias niger,Guifette noire,French,false
22694787,Chlidonias niger,Black Tern,English,true
45354964,Falco peregrinus,الشاهين,Arabic,false
45354964,Falco peregrinus,Peregrine Falcon,English,true
22694524,Hydroprogne caspia,Sterne caspienne,French,false
22694524,Hydroprogne caspia, الخرشنة القزوينية,Arabic,false
22694524,Hydroprogne caspia,Caspian Tern,English,true
22694938,Pandion haliaetus,Balbuzard pêcheur,French,false
22694938,Pandion haliaetus,العقاب النسارية,Arabic,false
22694938,Pandion haliaetus,Osprey,English,true
103818789,Passer domesticus,"الدوري البلدي, العصفور الدوري",Arabic,false
103818789,Passer domesticus,House Sparrow,English,true
22693735,Pluvialis fulva,Pacific Golden-Plover,English,false
22693735,Pluvialis fulva,Pluvier doré oriental,French,false
22693735,Pluvialis fulva,زقزاق الباسيفيك,Arabic,false
22693735,Pluvialis fulva,Pacific Golden Plover,English,true
22694623,Sterna hirundo,Sterne pierregarin,French,false
22694623,Sterna hirundo,"الخرشنة الشائعة,  خطاف البحر",Arabic,false
22694623,Sterna hirundo,Common Tern,English,true
22688504,Tyto alba,Chouette effraie,French,false
22688504,Tyto alba,الهامة,Arabic,false
22688504,Tyto alba,Common Barn-owl,English,true
22694308,Larus canus,Common Gull,English,false
22694308,Larus canus,Goéland cendré,French,false
22694308,Larus canus,Mew Gull,English,true
22729877,Larus glaucoides,Thayer's Gull,English,false
22729877,Larus glaucoides,Iceland Gull,English,true
62030590,Larus smithsonianus,American Herring Gull,English,false
62030590,Larus smithsonianus,Arctic Herring Gull,English,true
22692479,Rallus limicola,Virginia Rail,English,true
22728950,Urile pelagicus,Baird's cormorant,English,false
22728950,Urile pelagicus,Kenyon's Shag,English,false
22728950,Urile pelagicus,Pelagic shag,English,false
22728950,Urile pelagicus,Resplendent cormorant,English,false
22728950,Urile pelagicus,Cormoran pelagico,Spanish; Castilian,false
22728950,Urile pelagicus,cormoran pelagique,French,false
22728950,Urile pelagicus,Meerschabe,German,false
22728950,Urile pelagicus,Nordpazifischenkormoran,German,false
22728950,Urile pelagicus,Pato sargento,Spanish; Castilian,false
22728950,Urile pelagicus,Pelagic Cormorant,English,true
2477,Balaenoptera musculus,Baleine bleue,French,false
2477,Balaenoptera musculus,Ballena Azul,Spanish; Castilian,false
2477,Balaenoptera musculus,Blauwal,German,false
2477,Balaenoptera musculus,Blue Whale,English,true
147323011,Hygrophorus calophyllus,Fagervokssopp,Norwegian,false
147323011,Hygrophorus calophyllus,Rosablättriger,German,false
147323011,Hygrophorus calophyllus,Rosaskivig Vaxskivling,Swedish,false
147323011,Hygrophorus calophyllus,Rusohelttavahakas,Finnish,false
147323011,Hygrophorus calophyllus,Schönblättriger Schneckling,German,true
41755,Physeter macrocephalus,Cachelot,English,false
41755,Physeter macrocephalus,Pot Whale,English,false
41755,Physeter macrocephalus,Spermacet Whale,English,false
41755,Physeter macrocephalus,Ballena Esperma,Spanish; Castilian,false
41755,Physeter macrocephalus,Cachalot,French,false
41755,Physeter macrocephalus,Cachalote,Spanish; Castilian,false
41755,Physeter macrocephalus,Cachalote,Portuguese,false
41755,Physeter macrocephalus,Capodoglio,Italian,false
41755,Physeter macrocephalus,Gabdoll,Maltese,false
41755,Physeter macrocephalus,"İspermeçet balinası, kaşalot",Turkish,false
41755,Physeter macrocephalus,Kashalot,Albanian,false
41755,Physeter macrocephalus,ulješura,Croatian,false
41755,Physeter macrocephalus,عنبر (anbar),Arabic,false
41755,Physeter macrocephalus,ראשתן (roshtan),Hebrew,false
41755,Physeter macrocephalus,φυσητήρας (fysitíras),"Greek, Modern (1453-)",false
41755,Physeter macrocephalus,Sperm Whale,English,true
167896,Potamogeton alpinus,Alpine Pondweed,English,false
167896,Potamogeton alpinus,Potamot des Alpes,French,false
167896,Potamogeton alpinus,Potamot roux,French,false
167896,Potamogeton alpinus,Red Pondweed,English,true
167857,Equisetum arvense,Common Horsetail,English,false
167857,Equisetum arvense,Acker-Schachtelhalm,German,false
167857,Equisetum arvense,Equiseto dei Campi,Italian,false
167857,Equisetum arvense,Prêle des champs,French,false
167857,Equisetum arvense,Field Horsetail,English,true
